Feature,Ridge_Coefficient,Ridge_AbsCoeff,Ridge_Rank
postal_code_V7N,-0.09301911264133136,0.09301911264133136,2579
postal_code_S2Q,-0.0929479320313603,0.0929479320313603,2580
postal_code_B6N,-0.09293324704666231,0.09293324704666231,2581
postal_code_T4F,0.09288396387049903,0.09288396387049903,2582
postal_code_N3Z,0.09277481263792144,0.09277481263792144,2583
postal_code_J4Y,-0.09264986031333447,0.09264986031333447,2584
postal_code_B7T,-0.09262533109741876,0.09262533109741876,2585
postal_code_E3Q,-0.0922854840489413,0.0922854840489413,2586
postal_code_E9X,-0.0922831947948405,0.0922831947948405,2587
postal_code_H2K,-0.09209021536168648,0.09209021536168648,2588
postal_code_H1E,0.09201081980034792,0.09201081980034792,2589
postal_code_B3V,-0.09198683999206757,0.09198683999206757,2590
postal_code_G3A,-0.0919300534765861,0.0919300534765861,2591
postal_code_B7M,-0.09188626038487807,0.09188626038487807,2592
postal_code_H5Y,0.0915388874909997,0.0915388874909997,2593
postal_code_H9M,0.09148922797028569,0.09148922797028569,2594
postal_code_L4B,-0.0914529031625754,0.0914529031625754,2595
postal_code_N6R,-0.09143551720514219,0.09143551720514219,2596
postal_code_P8A,-0.09131571265492623,0.09131571265492623,2597
postal_code_S1Y,-0.09121548209284355,0.09121548209284355,2598
claim_type_Vandalism,-0.09120655164363572,0.09120655164363572,2599
postal_code_S8V,-0.0910270074256446,0.0910270074256446,2600
postal_code_M1L,0.09091132546526991,0.09091132546526991,2601
postal_code_E4E,-0.09069253055876235,0.09069253055876235,2602
postal_code_R3O,-0.09069210999947365,0.09069210999947365,2603
postal_code_S4L,-0.09066784050664622,0.09066784050664622,2604
postal_code_R5Y,-0.09066723811949709,0.09066723811949709,2605
postal_code_N7H,-0.09048024181179702,0.09048024181179702,2606
postal_code_S7K,-0.09034306700305222,0.09034306700305222,2607
postal_code_A8U,-0.09014210805723424,0.09014210805723424,2608
postal_code_B1X,-0.08996904517388889,0.08996904517388889,2609
postal_code_A7F,-0.08994371792822181,0.08994371792822181,2610
postal_code_V4X,0.08993583303053901,0.08993583303053901,2611
postal_code_L7J,0.0897703515130961,0.0897703515130961,2612
claim_amount,0.0896979503016753,0.0896979503016753,2613
postal_code_B1J,-0.08966280234776569,0.08966280234776569,2614
postal_code_R7E,-0.08962079508548128,0.08962079508548128,2615
postal_code_C2J,-0.08955690277372373,0.08955690277372373,2616
postal_code_N7X,-0.08931003827602102,0.08931003827602102,2617
postal_code_J1M,-0.08929048436189455,0.08929048436189455,2618
postal_code_B8E,-0.0891818234230624,0.0891818234230624,2619
postal_code_B9B,-0.0885838064333483,0.0885838064333483,2620
postal_code_C6A,-0.08848625172725058,0.08848625172725058,2621
postal_code_A4P,-0.08833379810648406,0.08833379810648406,2622
postal_code_A7J,-0.08831444508531595,0.08831444508531595,2623
postal_code_R5E,-0.08817488613101941,0.08817488613101941,2624
postal_code_A1G,-0.08754467232128568,0.08754467232128568,2625
postal_code_J9C,0.08738469905626843,0.08738469905626843,2626
postal_code_P2V,0.0873442077947295,0.0873442077947295,2627
postal_code_B6R,-0.08730111425302378,0.08730111425302378,2628
postal_code_R6G,-0.08720879605753955,0.08720879605753955,2629
postal_code_K2K,0.08713024743489994,0.08713024743489994,2630
postal_code_B7H,0.08695322049801522,0.08695322049801522,2631
postal_code_V2Z,-0.08687753747212769,0.08687753747212769,2632
postal_code_E5J,-0.08682464173204743,0.08682464173204743,2633
postal_code_P2O,-0.08681129224582519,0.08681129224582519,2634
postal_code_A8P,-0.08671784306231563,0.08671784306231563,2635
postal_code_A5J,-0.08658787206443373,0.08658787206443373,2636
postal_code_G7O,-0.08658302512763305,0.08658302512763305,2637
postal_code_V8F,0.08649890394917985,0.08649890394917985,2638
postal_code_V6F,0.08649529498844985,0.08649529498844985,2639
postal_code_R8F,-0.08632131249183844,0.08632131249183844,2640
postal_code_C7G,-0.08620074541837773,0.08620074541837773,2641
postal_code_H7R,0.08597540423353224,0.08597540423353224,2642
postal_code_N9W,0.08591461063198047,0.08591461063198047,2643
postal_code_K8K,-0.0859006143642791,0.0859006143642791,2644
postal_code_H3X,0.08586147317479574,0.08586147317479574,2645
postal_code_H7P,-0.0858456452015208,0.0858456452015208,2646
postal_code_R5P,-0.08541042380423296,0.08541042380423296,2647
postal_code_G3Z,0.08532591675750567,0.08532591675750567,2648
postal_code_T6X,0.08527611482807207,0.08527611482807207,2649
postal_code_J4N,0.08526199441128947,0.08526199441128947,2650
postal_code_B6A,-0.08525181807945739,0.08525181807945739,2651
postal_code_C6W,-0.08513110983199808,0.08513110983199808,2652
postal_code_L8M,-0.08499037212790476,0.08499037212790476,2653
postal_code_H4E,-0.08480745026243514,0.08480745026243514,2654
postal_code_J6A,-0.0846992076566827,0.0846992076566827,2655
postal_code_T4Z,0.08461553813045336,0.08461553813045336,2656
postal_code_S5Y,-0.08452354390561653,0.08452354390561653,2657
postal_code_H8B,-0.0845063062528717,0.0845063062528717,2658
postal_code_G5V,-0.08447628318281417,0.08447628318281417,2659
postal_code_S3W,-0.08439012839433785,0.08439012839433785,2660
postal_code_C2A,-0.0842453103066597,0.0842453103066597,2661
postal_code_N3P,-0.08421392727029588,0.08421392727029588,2662
postal_code_B7Z,-0.08416400974715114,0.08416400974715114,2663
postal_code_K7D,-0.08410745531321104,0.08410745531321104,2664
postal_code_A6N,-0.08406712602934663,0.08406712602934663,2665
postal_code_J9D,0.08401740992116237,0.08401740992116237,2666
postal_code_G9M,0.08396982818469342,0.08396982818469342,2667
postal_code_V3Q,-0.08390857182146609,0.08390857182146609,2668
postal_code_T8D,-0.08377644241521633,0.08377644241521633,2669
postal_code_K9V,0.08349847638917535,0.08349847638917535,2670
postal_code_P7B,0.08348492148288805,0.08348492148288805,2671
postal_code_B5D,-0.0833924512064073,0.0833924512064073,2672
postal_code_B8I,-0.08338664977797025,0.08338664977797025,2673
postal_code_V2V,-0.08327305106810193,0.08327305106810193,2674
postal_code_J2F,0.08326019653184194,0.08326019653184194,2675
postal_code_P7P,0.08325913405269376,0.08325913405269376,2676
postal_code_G4R,-0.08305748318447184,0.08305748318447184,2677
postal_code_K1D,0.08299293126034796,0.08299293126034796,2678
postal_code_K2W,0.08280115385672794,0.08280115385672794,2679
postal_code_T2J,0.08275524650430768,0.08275524650430768,2680
postal_code_C8D,-0.08275037533880843,0.08275037533880843,2681
postal_code_M1T,-0.08268431326246599,0.08268431326246599,2682
postal_code_P6M,0.0825975158278239,0.0825975158278239,2683
postal_code_T8C,0.08248810013312316,0.08248810013312316,2684
postal_code_B4O,-0.08242630440055121,0.08242630440055121,2685
postal_code_K4U,-0.08235661290011423,0.08235661290011423,2686
postal_code_T2B,-0.08229023406981781,0.08229023406981781,2687
postal_code_R1I,-0.08220598605536482,0.08220598605536482,2688
postal_code_M6C,0.08194545975679192,0.08194545975679192,2689
postal_code_S1H,-0.08187485907884139,0.08187485907884139,2690
postal_code_L7G,-0.08176460128508077,0.08176460128508077,2691
postal_code_L2L,0.08160739996364953,0.08160739996364953,2692
postal_code_P6A,0.08154350371360572,0.08154350371360572,2693
postal_code_E6H,-0.08146388458434063,0.08146388458434063,2694
postal_code_R1Z,-0.08144012735851586,0.08144012735851586,2695
postal_code_E6D,-0.08131088746749499,0.08131088746749499,2696
postal_code_K2D,-0.08123456855281916,0.08123456855281916,2697
postal_code_M3K,-0.08119620930964705,0.08119620930964705,2698
postal_code_S9J,-0.08108340693653165,0.08108340693653165,2699
postal_code_K4T,-0.08104440788463226,0.08104440788463226,2700
postal_code_S5H,0.08102644081616915,0.08102644081616915,2701
postal_code_A3E,-0.08095576482578637,0.08095576482578637,2702
postal_code_L1B,0.08084163684193801,0.08084163684193801,2703
postal_code_G5T,-0.08068357931264235,0.08068357931264235,2704
postal_code_B8J,-0.08027502344608846,0.08027502344608846,2705
postal_code_M3B,-0.08022360586595521,0.08022360586595521,2706
postal_code_E3O,-0.08009956076090187,0.08009956076090187,2707
postal_code_N8D,0.07998592268553484,0.07998592268553484,2708
postal_code_G8R,-0.0798336787005958,0.0798336787005958,2709
postal_code_B2P,-0.07961611106892476,0.07961611106892476,2710
postal_code_K2I,0.07954183891085083,0.07954183891085083,2711
postal_code_V6M,-0.07934942695816469,0.07934942695816469,2712
postal_code_A1N,-0.07928039488318767,0.07928039488318767,2713
postal_code_K9U,0.07925341736606253,0.07925341736606253,2714
postal_code_H9H,-0.07913158896663706,0.07913158896663706,2715
postal_code_T3N,-0.0791179032188599,0.0791179032188599,2716
postal_code_S3V,-0.07908634096700928,0.07908634096700928,2717
postal_code_S4T,0.07897768488957979,0.07897768488957979,2718
postal_code_J8B,0.07864270217851198,0.07864270217851198,2719
postal_code_V9E,-0.07849169305162167,0.07849169305162167,2720
postal_code_H2A,-0.07846774521283768,0.07846774521283768,2721
postal_code_E9A,-0.07810090293226495,0.07810090293226495,2722
postal_code_M9Y,0.07801606992278393,0.07801606992278393,2723
postal_code_M6K,0.07792796662364694,0.07792796662364694,2724
postal_code_B5W,-0.0779239595105986,0.0779239595105986,2725
postal_code_V5I,-0.07774486305417919,0.07774486305417919,2726
postal_code_J1A,-0.07769435678427472,0.07769435678427472,2727
postal_code_R4P,-0.07741863227155026,0.07741863227155026,2728
postal_code_V6T,-0.07741120478537086,0.07741120478537086,2729
postal_code_G7Y,-0.07733187182938281,0.07733187182938281,2730
postal_code_E8X,-0.07719113248547635,0.07719113248547635,2731
postal_code_R1Y,-0.07712349106690207,0.07712349106690207,2732
postal_code_P3D,0.07702222075582843,0.07702222075582843,2733
postal_code_K1L,0.07680104048529929,0.07680104048529929,2734
postal_code_B1F,-0.07668598641953998,0.07668598641953998,2735
postal_code_H4K,0.07664826161239946,0.07664826161239946,2736
postal_code_S5P,-0.07640282302248982,0.07640282302248982,2737
postal_code_V2I,0.07638175591827126,0.07638175591827126,2738
postal_code_L7K,-0.07633565676826932,0.07633565676826932,2739
postal_code_N6O,-0.07614529693122733,0.07614529693122733,2740
postal_code_M2R,-0.07572750975962915,0.07572750975962915,2741
postal_code_S7R,-0.07557000620956342,0.07557000620956342,2742
postal_code_H9L,-0.07549647345160951,0.07549647345160951,2743
postal_code_R1J,-0.0753914602158259,0.0753914602158259,2744
postal_code_G1Z,-0.07515874214752218,0.07515874214752218,2745
postal_code_E8E,-0.07513267532148045,0.07513267532148045,2746
postal_code_N2U,-0.07498049052251814,0.07498049052251814,2747
postal_code_S5N,-0.07490320448355925,0.07490320448355925,2748
postal_code_H3O,-0.07458270877169856,0.07458270877169856,2749
postal_code_V4C,0.07445559181815378,0.07445559181815378,2750
postal_code_R9I,-0.07418419874746192,0.07418419874746192,2751
postal_code_H8S,0.07418026918469806,0.07418026918469806,2752
postal_code_T9C,-0.07412382671052545,0.07412382671052545,2753
postal_code_E7U,-0.0739212835048762,0.0739212835048762,2754
postal_code_C3J,-0.0737939458329548,0.0737939458329548,2755
postal_code_G3P,-0.07366984185843083,0.07366984185843083,2756
postal_code_J1T,0.07283950592104947,0.07283950592104947,2757
postal_code_A2H,-0.0728163005879559,0.0728163005879559,2758
postal_code_T5P,-0.07281197592425848,0.07281197592425848,2759
claim_to_vehicle_value_ratio,0.07280231704127774,0.07280231704127774,2760
postal_code_R3H,-0.07263452394089252,0.07263452394089252,2761
postal_code_A8A,-0.07254082802045507,0.07254082802045507,2762
postal_code_V4L,-0.07212411942096211,0.07212411942096211,2763
postal_code_H2F,0.07205675219064339,0.07205675219064339,2764
postal_code_G3L,-0.0720479783966467,0.0720479783966467,2765
postal_code_V7C,-0.07197199984205244,0.07197199984205244,2766
postal_code_V4V,-0.07194331260332736,0.07194331260332736,2767
postal_code_T5R,0.07187458256248333,0.07187458256248333,2768
postal_code_T7N,-0.07179702051395509,0.07179702051395509,2769
postal_code_T3O,-0.07151570367677612,0.07151570367677612,2770
postal_code_M1R,-0.07148459480276168,0.07148459480276168,2771
postal_code_N7U,0.07143749410690751,0.07143749410690751,2772
postal_code_H9K,0.07117278064150896,0.07117278064150896,2773
postal_code_C1W,-0.0709663793476042,0.0709663793476042,2774
postal_code_V5G,-0.07094484587695062,0.07094484587695062,2775
postal_code_T6V,0.07083802608467535,0.07083802608467535,2776
postal_code_V9Z,0.0707642492118733,0.0707642492118733,2777
postal_code_R3I,-0.0703117338133469,0.0703117338133469,2778
postal_code_M4G,-0.07015871156238113,0.07015871156238113,2779
postal_code_N6Y,-0.07013229520628642,0.07013229520628642,2780
postal_code_L5H,-0.07001447532508955,0.07001447532508955,2781
postal_code_T7D,-0.06996479996208033,0.06996479996208033,2782
postal_code_T1L,0.06983221602186107,0.06983221602186107,2783
postal_code_C2W,0.0698049421057516,0.0698049421057516,2784
postal_code_A9R,-0.06969512911213195,0.06969512911213195,2785
postal_code_S1O,-0.06969491803945231,0.06969491803945231,2786
postal_code_P3R,-0.06955398206951852,0.06955398206951852,2787
postal_code_E7G,-0.06946478324277415,0.06946478324277415,2788
postal_code_E5M,-0.06943711754761905,0.06943711754761905,2789
postal_code_M3I,-0.06933361620251838,0.06933361620251838,2790
postal_code_A1O,-0.06923561548501216,0.06923561548501216,2791
postal_code_V8X,-0.06889407179045347,0.06889407179045347,2792
postal_code_R2P,-0.06885021495811734,0.06885021495811734,2793
postal_code_E9Q,-0.06882201889858955,0.06882201889858955,2794
postal_code_J3X,-0.06881055040950389,0.06881055040950389,2795
postal_code_K9Q,0.06877797904116477,0.06877797904116477,2796
postal_code_J3K,-0.06876800707097927,0.06876800707097927,2797
postal_code_T5B,0.06811622592296461,0.06811622592296461,2798
postal_code_E9I,0.06810404367203682,0.06810404367203682,2799
postal_code_E7A,-0.0680405137169985,0.0680405137169985,2800
postal_code_M6D,-0.06793300674440143,0.06793300674440143,2801
postal_code_G8X,0.06785792168777567,0.06785792168777567,2802
postal_code_G8A,0.06776682425210352,0.06776682425210352,2803
postal_code_M4S,-0.06775486749560654,0.06775486749560654,2804
postal_code_H1U,-0.06765790140004281,0.06765790140004281,2805
postal_code_N9D,0.06761161477952002,0.06761161477952002,2806
postal_code_A7R,-0.06760687483602079,0.06760687483602079,2807
postal_code_T7C,-0.06739957458042331,0.06739957458042331,2808
postal_code_V7O,-0.06727653104649763,0.06727653104649763,2809
postal_code_C2N,-0.06726356677089253,0.06726356677089253,2810
postal_code_G4Y,-0.06676269434822003,0.06676269434822003,2811
postal_code_T6G,-0.06675540247494155,0.06675540247494155,2812
postal_code_A1C,-0.06675484411982899,0.06675484411982899,2813
postal_code_R2H,-0.06670262463661124,0.06670262463661124,2814
postal_code_R9K,-0.06662395914156764,0.06662395914156764,2815
postal_code_M8L,0.0665400433830384,0.0665400433830384,2816
postal_code_N4X,-0.06608968195383358,0.06608968195383358,2817
postal_code_S4U,-0.06593229593697325,0.06593229593697325,2818
postal_code_J4S,0.06573019353783398,0.06573019353783398,2819
postal_code_T9U,-0.0656511082840532,0.0656511082840532,2820
postal_code_P5X,-0.06555734463894258,0.06555734463894258,2821
postal_code_S9W,-0.06531901079378562,0.06531901079378562,2822
postal_code_P9R,0.06531674896957398,0.06531674896957398,2823
postal_code_V7Z,-0.06524768013285462,0.06524768013285462,2824
postal_code_N2W,-0.06492957369947285,0.06492957369947285,2825
postal_code_G9T,0.06467494776940724,0.06467494776940724,2826
postal_code_B5E,-0.06466288545705072,0.06466288545705072,2827
postal_code_R5G,-0.064586559938636,0.064586559938636,2828
postal_code_B3I,-0.06452036445119011,0.06452036445119011,2829
postal_code_H1X,-0.06439875037863561,0.06439875037863561,2830
postal_code_M2O,0.06434587861341559,0.06434587861341559,2831
postal_code_A5N,-0.0642306118656341,0.0642306118656341,2832
postal_code_J6Z,0.06412469254027697,0.06412469254027697,2833
postal_code_N3F,-0.06389146753424722,0.06389146753424722,2834
postal_code_H2C,-0.06383430387540398,0.06383430387540398,2835
postal_code_V3C,-0.06341427497452813,0.06341427497452813,2836
postal_code_M3F,-0.06313212466421281,0.06313212466421281,2837
postal_code_A7O,-0.06305068161822958,0.06305068161822958,2838
postal_code_S4N,-0.06303515402314153,0.06303515402314153,2839
postal_code_N5K,0.06301575680125424,0.06301575680125424,2840
postal_code_H6K,0.06301017505412858,0.06301017505412858,2841
postal_code_H9C,0.06300922756647166,0.06300922756647166,2842
postal_code_M1X,-0.06300657786735762,0.06300657786735762,2843
postal_code_R3A,-0.06288830145132447,0.06288830145132447,2844
postal_code_S1X,-0.06288549284589563,0.06288549284589563,2845
postal_code_L5D,0.06251074063430591,0.06251074063430591,2846
postal_code_A3R,-0.06238693412781758,0.06238693412781758,2847
postal_code_J8X,-0.062350063916334006,0.062350063916334006,2848
postal_code_V9O,0.06233442542515178,0.06233442542515178,2849
postal_code_A2Q,-0.06222617492061744,0.06222617492061744,2850
postal_code_H1S,-0.06218980163134295,0.06218980163134295,2851
postal_code_M1K,-0.06216376029701454,0.06216376029701454,2852
postal_code_K1T,0.06201991936526813,0.06201991936526813,2853
postal_code_M9C,0.06191122239422583,0.06191122239422583,2854
postal_code_V4P,0.06189509613870281,0.06189509613870281,2855
postal_code_R1A,-0.061543585739767113,0.061543585739767113,2856
postal_code_V7H,0.06152671393732192,0.06152671393732192,2857
postal_code_B8K,-0.06148777784465129,0.06148777784465129,2858
postal_code_J6V,0.06139558602155932,0.06139558602155932,2859
postal_code_V4M,0.06135910808294677,0.06135910808294677,2860
postal_code_P3N,0.0612878354030353,0.0612878354030353,2861
postal_code_B9E,-0.0611872532474836,0.0611872532474836,2862
postal_code_N7T,0.06109414323829916,0.06109414323829916,2863
postal_code_E4Y,-0.060886458066582945,0.060886458066582945,2864
postal_code_C6R,-0.060850415726911605,0.060850415726911605,2865
postal_code_A6I,-0.060821791761457265,0.060821791761457265,2866
postal_code_M4F,0.06071474051887817,0.06071474051887817,2867
postal_code_V4Y,0.06062087875338381,0.06062087875338381,2868
postal_code_N3D,0.060539805012835846,0.060539805012835846,2869
postal_code_C7Q,0.06053792621520514,0.06053792621520514,2870
postal_code_M5L,0.0605280106307274,0.0605280106307274,2871
postal_code_H5I,0.060476526738906,0.060476526738906,2872
postal_code_N1C,-0.06047109443545277,0.06047109443545277,2873
postal_code_N2M,0.06041176655232239,0.06041176655232239,2874
postal_code_B7N,0.06031677816508525,0.06031677816508525,2875
postal_code_E6Q,-0.06006999733329038,0.06006999733329038,2876
postal_code_V6W,-0.05999767450226303,0.05999767450226303,2877
postal_code_H8P,0.059959004316006204,0.059959004316006204,2878
postal_code_E7W,-0.05994199010359337,0.05994199010359337,2879
postal_code_L8Z,-0.05991849648832286,0.05991849648832286,2880
postal_code_T9M,-0.059890345514651694,0.059890345514651694,2881
postal_code_H8T,-0.05963287671015533,0.05963287671015533,2882
postal_code_L2G,0.05963103767601983,0.05963103767601983,2883
postal_code_K1M,-0.05960336654786595,0.05960336654786595,2884
postal_code_T4B,0.05946132607823097,0.05946132607823097,2885
postal_code_M8R,0.059346872274822514,0.059346872274822514,2886
postal_code_K5Z,0.05933573106204308,0.05933573106204308,2887
previous_claims,0.05929366280945847,0.05929366280945847,2888
postal_code_P6I,0.0592484752934874,0.0592484752934874,2889
postal_code_T8Y,-0.058875898698937175,0.058875898698937175,2890
postal_code_R8N,-0.05886051943117808,0.05886051943117808,2891
postal_code_K8D,0.05883101252826869,0.05883101252826869,2892
postal_code_T9N,-0.05851880238089735,0.05851880238089735,2893
claim_type_Glass,-0.05830149408775001,0.05830149408775001,2894
postal_code_C4Q,-0.05817429869717076,0.05817429869717076,2895
postal_code_P4K,0.058056277001026564,0.058056277001026564,2896
postal_code_P2N,0.057989815370406296,0.057989815370406296,2897
postal_code_L7X,0.057964235256693954,0.057964235256693954,2898
postal_code_S5T,-0.05794708143110454,0.05794708143110454,2899
postal_code_A2L,-0.05779968844336112,0.05779968844336112,2900
postal_code_S6X,-0.0574000783863462,0.0574000783863462,2901
postal_code_S1S,-0.0570107965895749,0.0570107965895749,2902
postal_code_J7Q,0.0569760307715142,0.0569760307715142,2903
postal_code_B8F,-0.05697511534730528,0.05697511534730528,2904
postal_code_E5D,-0.05682579399878414,0.05682579399878414,2905
postal_code_A3I,-0.056713155059231794,0.056713155059231794,2906
postal_code_E4R,0.05665652417504119,0.05665652417504119,2907
postal_code_J5C,-0.05649778718303303,0.05649778718303303,2908
postal_code_B9Z,-0.05647704988557061,0.05647704988557061,2909
postal_code_H3A,0.056380876013333386,0.056380876013333386,2910
postal_code_H8R,-0.0563045222369531,0.0563045222369531,2911
postal_code_H2G,0.05621599092161429,0.05621599092161429,2912
postal_code_T6P,0.05620421446443787,0.05620421446443787,2913
postal_code_P4I,0.056198327333341146,0.056198327333341146,2914
postal_code_C8O,-0.05589412660858116,0.05589412660858116,2915
postal_code_A6X,-0.05584804511542818,0.05584804511542818,2916
postal_code_C2C,-0.05577037429699544,0.05577037429699544,2917
years_licensed,-0.05575305481940762,0.05575305481940762,2918
postal_code_C1R,-0.055625752023218206,0.055625752023218206,2919
postal_code_S8H,-0.05559615945513545,0.05559615945513545,2920
postal_code_L7D,0.05526282011543794,0.05526282011543794,2921
postal_code_A2X,-0.055245980436743565,0.055245980436743565,2922
postal_code_A6C,-0.05500923116177382,0.05500923116177382,2923
postal_code_M6L,-0.05494430214707687,0.05494430214707687,2924
postal_code_V3S,0.054908171558768384,0.054908171558768384,2925
postal_code_E4C,-0.05470424784799705,0.05470424784799705,2926
postal_code_S1V,-0.054455483735671176,0.054455483735671176,2927
postal_code_E2Y,-0.05411266170085071,0.05411266170085071,2928
witness_present_Yes,-0.05402378738188834,0.05402378738188834,2929
witness_present_No,0.054023787381884625,0.054023787381884625,2930
postal_code_A4R,-0.053896127427995134,0.053896127427995134,2931
postal_code_T7X,-0.05368218071642454,0.05368218071642454,2932
postal_code_J7V,0.05361195845774553,0.05361195845774553,2933
postal_code_G7P,-0.05339771330560503,0.05339771330560503,2934
postal_code_J9I,-0.05312849234379701,0.05312849234379701,2935
postal_code_T6O,-0.05294596875310577,0.05294596875310577,2936
postal_code_N9R,0.05290354500489306,0.05290354500489306,2937
postal_code_H8O,-0.052903331428249774,0.052903331428249774,2938
postal_code_M7J,-0.052894480884410386,0.052894480884410386,2939
postal_code_E6T,-0.05288125094528027,0.05288125094528027,2940
postal_code_K1Q,-0.05263610200774243,0.05263610200774243,2941
postal_code_A1J,-0.052553921465751476,0.052553921465751476,2942
postal_code_T9H,0.05246194247093742,0.05246194247093742,2943
postal_code_R6X,0.05233968226371531,0.05233968226371531,2944
postal_code_G4E,0.052228679963804786,0.052228679963804786,2945
postal_code_C8K,-0.051998819389571994,0.051998819389571994,2946
postal_code_J7W,-0.051798402193161175,0.051798402193161175,2947
postal_code_J9F,0.05176367675548767,0.05176367675548767,2948
postal_code_V5N,0.05144439420338343,0.05144439420338343,2949
postal_code_N2D,-0.05114788411988584,0.05114788411988584,2950
postal_code_R8Z,-0.05093551787282289,0.05093551787282289,2951
postal_code_T5Q,0.05091563348494307,0.05091563348494307,2952
postal_code_A6D,-0.050890381678426196,0.050890381678426196,2953
claim_type_Theft,0.05076871403615788,0.05076871403615788,2954
postal_code_T6Q,0.05070130334837068,0.05070130334837068,2955
postal_code_C6T,-0.050555800605323685,0.050555800605323685,2956
postal_code_J9Y,-0.050425560937664156,0.050425560937664156,2957
postal_code_H1Q,0.05016511922578019,0.05016511922578019,2958
postal_code_V5Y,0.0499876626440761,0.0499876626440761,2959
postal_code_K1U,0.04988340459093032,0.04988340459093032,2960
postal_code_L5A,-0.04986583459905419,0.04986583459905419,2961
postal_code_H1M,-0.049859869706392945,0.049859869706392945,2962
postal_code_A8D,-0.04981703601778815,0.04981703601778815,2963
postal_code_H2X,0.04980584971639059,0.04980584971639059,2964
postal_code_S3R,-0.049772674701054474,0.049772674701054474,2965
postal_code_K6W,-0.049755887684213795,0.049755887684213795,2966
postal_code_E1B,-0.049665869197921084,0.049665869197921084,2967
postal_code_L9J,0.04944962094381135,0.04944962094381135,2968
postal_code_S3Q,-0.049438702211313634,0.049438702211313634,2969
postal_code_P7R,0.049377231094033275,0.049377231094033275,2970
postal_code_N1R,0.049167373462612726,0.049167373462612726,2971
postal_code_V9P,0.049151352782279056,0.049151352782279056,2972
postal_code_A1A,-0.04894631656191135,0.04894631656191135,2973
postal_code_L8B,0.04890789173955004,0.04890789173955004,2974
postal_code_L1J,0.04879474461328782,0.04879474461328782,2975
postal_code_S2O,-0.04855577191831156,0.04855577191831156,2976
postal_code_A6G,-0.04850866316129898,0.04850866316129898,2977
postal_code_E8K,-0.04850380489028876,0.04850380489028876,2978
postal_code_S6B,-0.0484547136443096,0.0484547136443096,2979
postal_code_A9Y,-0.0483836131969955,0.0483836131969955,2980
postal_code_N8G,-0.048379638328119624,0.048379638328119624,2981
postal_code_B6Y,-0.048373508859598444,0.048373508859598444,2982
postal_code_B4K,-0.04837290872656432,0.04837290872656432,2983
postal_code_V4D,-0.04821004895395423,0.04821004895395423,2984
postal_code_L4E,0.04820917886698649,0.04820917886698649,2985
postal_code_V7U,0.04808197296762941,0.04808197296762941,2986
postal_code_E3M,-0.04781469073292645,0.04781469073292645,2987
postal_code_G2K,-0.04778794052549401,0.04778794052549401,2988
postal_code_H6H,0.04755315460612218,0.04755315460612218,2989
postal_code_T4O,0.04749213322945625,0.04749213322945625,2990
postal_code_L8X,0.04745762973293483,0.04745762973293483,2991
postal_code_K9Z,-0.04735986227527293,0.04735986227527293,2992
postal_code_N8K,-0.04712348640843501,0.04712348640843501,2993
postal_code_H9X,0.04711698094538274,0.04711698094538274,2994
postal_code_M9R,-0.046850956550514467,0.046850956550514467,2995
postal_code_T3M,-0.0466788833105545,0.0466788833105545,2996
postal_code_P5H,-0.04595385547159536,0.04595385547159536,2997
postal_code_V4K,0.045828718236200515,0.045828718236200515,2998
postal_code_C6C,-0.04566609163620686,0.04566609163620686,2999
postal_code_G3E,0.04560734147796315,0.04560734147796315,3000
postal_code_J2S,0.04550896129937039,0.04550896129937039,3001
postal_code_G7H,-0.045322609601509405,0.045322609601509405,3002
postal_code_V8J,-0.04528741049172089,0.04528741049172089,3003
postal_code_J3A,-0.045285004096424095,0.045285004096424095,3004
postal_code_V7Q,-0.04508060299819004,0.04508060299819004,3005
postal_code_L5P,0.0449260037985988,0.0449260037985988,3006
postal_code_E1T,-0.04491004292241072,0.04491004292241072,3007
postal_code_B1G,-0.04489764417146805,0.04489764417146805,3008
postal_code_V2U,-0.04480476686744391,0.04480476686744391,3009
postal_code_V9Q,-0.04472584104899393,0.04472584104899393,3010
postal_code_T9A,-0.044489651327284135,0.044489651327284135,3011
postal_code_G5U,0.04429350856555085,0.04429350856555085,3012
postal_code_A5F,-0.04423900419218747,0.04423900419218747,3013
postal_code_H1L,-0.0442318985025182,0.0442318985025182,3014
postal_code_C7X,-0.04413417688162529,0.04413417688162529,3015
postal_code_G7W,-0.04411233098082462,0.04411233098082462,3016
postal_code_E3S,-0.04410557363622738,0.04410557363622738,3017
postal_code_R8M,-0.04410538447765505,0.04410538447765505,3018
postal_code_N2Z,0.044103213974613684,0.044103213974613684,3019
postal_code_S9O,-0.04401846450682861,0.04401846450682861,3020
postal_code_P1B,0.04395225821506301,0.04395225821506301,3021
postal_code_R1X,0.0437876797805985,0.0437876797805985,3022
postal_code_A4D,-0.04370102302340178,0.04370102302340178,3023
postal_code_N4D,-0.043587116367905625,0.043587116367905625,3024
postal_code_T2S,0.043450827842249,0.043450827842249,3025
postal_code_S2K,-0.043426821597123515,0.043426821597123515,3026
postal_code_M8K,0.04338846679227144,0.04338846679227144,3027
postal_code_E2T,0.04332338358725701,0.04332338358725701,3028
postal_code_M1H,-0.04301534900094683,0.04301534900094683,3029
postal_code_V2X,-0.042982753433822116,0.042982753433822116,3030
postal_code_R5B,-0.04283219195142695,0.04283219195142695,3031
