Feature,LASSO_Coefficient,LASSO_AbsCoeff,LASSO_Rank,Ridge_Coefficient,Ridge_AbsCoeff,Ridge_Rank,ElasticNet_Coefficient,ElasticNet_AbsCoeff,ElasticNet_Rank,Average_Rank,Rank_Difference
postal_code_M1G,0.0,0.0,2890,-0.24256803107484587,0.24256803107484587,1081,0.0,0.0,3220,2397.0,2139
postal_code_G5T,0.0,0.0,2075,-0.08068357931264235,0.08068357931264235,2704,0.0,0.0,2413,2397.3333333333335,629
postal_code_M8K,0.0,0.0,833,0.04338846679227144,0.04338846679227144,3027,0.0,0.0,3333,2397.6666666666665,2500
postal_code_M9P,0.0,0.0,839,0.003519836494615172,0.003519836494615172,3390,0.0,0.0,2969,2399.3333333333335,2551
postal_code_E3E,0.0,0.0,2472,-0.17629125671892082,0.17629125671892082,1715,0.0,0.0,3012,2399.6666666666665,1297
postal_code_K6Y,0.0,0.0,3043,-0.1857590619680086,0.1857590619680086,1608,0.0,0.0,2550,2400.3333333333335,1435
postal_code_L4I,0.0,0.0,2753,0.15763767867295547,0.15763767867295547,1922,0.0,0.0,2527,2400.6666666666665,831
postal_code_S6Y,0.0,0.0,1883,-0.022403019458524822,0.022403019458524822,3206,0.0,0.0,2114,2401.0,1323
postal_code_M6L,0.0,0.0,968,-0.05494430214707687,0.05494430214707687,2924,0.0,0.0,3312,2401.3333333333335,2344
postal_code_T3F,0.0,0.0,1775,-0.03406285211075259,0.03406285211075259,3106,0.0,0.0,2326,2402.3333333333335,1331
postal_code_M7J,0.0,0.0,947,-0.052894480884410386,0.052894480884410386,2939,0.0,0.0,3322,2402.6666666666665,2375
postal_code_B2H,0.0,0.0,2940,-0.14663235579758202,0.14663235579758202,2042,0.0,0.0,2226,2402.6666666666665,898
postal_code_G3J,0.0,0.0,2537,0.13223516405223196,0.13223516405223196,2161,0.0,0.0,2511,2403.0,376
postal_code_C5M,0.0,0.0,2403,-0.031022938207048267,0.031022938207048267,3134,0.0,0.0,1672,2403.0,1462
postal_code_J1Q,0.0,0.0,3141,-0.2051266346616471,0.2051266346616471,1414,0.0,0.0,2657,2404.0,1727
postal_code_C2M,0.0,0.0,2462,-0.030519968623251723,0.030519968623251723,3140,0.0,0.0,1610,2404.0,1530
postal_code_K6E,0.0,0.0,3285,-0.192522370852662,0.192522370852662,1542,0.0,0.0,2394,2407.0,1743
postal_code_C5X,0.0,0.0,2311,-0.1630725290553347,0.1630725290553347,1850,0.0,0.0,3060,2407.0,1210
postal_code_C2T,0.0,0.0,2466,0.0269669344036935,0.0269669344036935,3166,0.0,0.0,1590,2407.3333333333335,1576
postal_code_B9T,0.0,0.0,2388,-0.04227529419546701,0.04227529419546701,3036,0.0,0.0,1800,2408.0,1236
postal_code_H6T,0.0,0.0,2139,-0.1160433113919742,0.1160433113919742,2343,0.0,0.0,2742,2408.0,603
postal_code_G8S,0.0,0.0,1913,0.0998073539683903,0.0998073539683903,2505,0.0,0.0,2807,2408.3333333333335,894
postal_code_B4H,0.0,0.0,3241,-0.1824799878025851,0.1824799878025851,1653,0.0,0.0,2332,2408.6666666666665,1588
postal_code_E9C,0.0,0.0,2508,-0.19269848866345224,0.19269848866345224,1539,0.0,0.0,3180,2409.0,1641
postal_code_B8B,0.0,0.0,2488,-0.016315215370385064,0.016315215370385064,3262,0.0,0.0,1478,2409.3333333333335,1784
postal_code_T2A,0.0,0.0,1793,-0.03059895134686253,0.03059895134686253,3139,0.0,0.0,2300,2410.6666666666665,1346
postal_code_B5G,0.0,0.0,3048,-0.1461980703300736,0.1461980703300736,2046,0.0,0.0,2141,2411.6666666666665,1002
postal_code_L9B,0.0,0.0,3015,-0.24519285369232643,0.24519285369232643,1053,0.0,0.0,3174,2414.0,2121
postal_code_K6T,0.0,0.0,3300,-0.2002981948541069,0.2002981948541069,1461,0.0,0.0,2482,2414.3333333333335,1839
postal_code_S7P,0.0,0.0,1896,-0.01814810803001843,0.01814810803001843,3249,0.0,0.0,2102,2415.6666666666665,1353
postal_code_G4R,0.0,0.0,2021,-0.08305748318447184,0.08305748318447184,2677,0.0,0.0,2551,2416.3333333333335,656
postal_code_N2P,0.0,0.0,1094,0.027019030683176178,0.027019030683176178,3165,0.0,0.0,2991,2416.6666666666665,2071
postal_code_K9S,0.0,0.0,2832,-0.16546254246661943,0.16546254246661943,1823,0.0,0.0,2599,2418.0,1009
postal_code_K2H,0.0,0.0,3379,-0.20548134865702358,0.20548134865702358,1412,0.0,0.0,2464,2418.3333333333335,1967
postal_code_H4R,0.0,0.0,2278,-0.12405471844034192,0.12405471844034192,2261,0.0,0.0,2716,2418.3333333333335,455
postal_code_S9Q,0.0,0.0,1760,0.021458862731458073,0.021458862731458073,3214,0.0,0.0,2284,2419.3333333333335,1454
postal_code_E5U,0.0,0.0,2615,-0.21570378142624408,0.21570378142624408,1324,0.0,0.0,3319,2419.3333333333335,1995
postal_code_B9N,0.0,0.0,2384,-0.03645761626021085,0.03645761626021085,3083,0.0,0.0,1793,2420.0,1290
postal_code_T1K,0.0,0.0,1732,-0.02013277047017408,0.02013277047017408,3236,0.0,0.0,2298,2422.0,1504
postal_code_M8F,0.0,0.0,828,0.034521912898070765,0.034521912898070765,3102,0.0,0.0,3338,2422.6666666666665,2510
postal_code_J4T,0.0,0.0,3074,-0.21519428869926635,0.21519428869926635,1328,0.0,0.0,2868,2423.3333333333335,1746
postal_code_S7I,0.0,0.0,1890,-0.01519137102443137,0.01519137102443137,3275,0.0,0.0,2108,2424.3333333333335,1385
postal_code_T1Y,0.0,0.0,1791,0.024045544933966895,0.024045544933966895,3196,0.0,0.0,2286,2424.3333333333335,1405
postal_code_K6O,0.0,0.0,3295,-0.1870474873589762,0.1870474873589762,1596,0.0,0.0,2385,2425.3333333333335,1699
postal_code_H9J,0.0,0.0,2159,-0.1017681328950608,0.1017681328950608,2487,0.0,0.0,2634,2426.6666666666665,475
postal_code_C8C,0.0,0.0,2293,-0.16275441735012672,0.16275441735012672,1856,0.0,0.0,3133,2427.3333333333335,1277
postal_code_G3Z,0.0,0.0,2030,0.08532591675750567,0.08532591675750567,2648,0.0,0.0,2605,2427.6666666666665,618
postal_code_M8G,0.0,0.0,829,-0.03276164099952939,0.03276164099952939,3119,0.0,0.0,3337,2428.3333333333335,2508
postal_code_C1J,0.0,0.0,2399,-0.01818910530608825,0.01818910530608825,3247,0.0,0.0,1642,2429.3333333333335,1605
postal_code_L2X,0.0,0.0,2670,-0.13609582220813152,0.13609582220813152,2126,0.0,0.0,2492,2429.3333333333335,544
postal_code_S5U,0.0,0.0,1816,-0.015019419383868977,0.015019419383868977,3277,0.0,0.0,2196,2429.6666666666665,1461
postal_code_N7I,0.0,0.0,984,0.021523330023862947,0.021523330023862947,3213,0.0,0.0,3092,2429.6666666666665,2229
postal_code_K6M,0.0,0.0,3283,0.1845329060053205,0.1845329060053205,1622,0.0,0.0,2387,2430.6666666666665,1661
postal_code_J1L,0.0,0.0,3184,-0.20218565113398754,0.20218565113398754,1448,0.0,0.0,2661,2431.0,1736
postal_code_B4V,0.0,0.0,3334,-0.1814819225249743,0.1814819225249743,1665,0.0,0.0,2295,2431.3333333333335,1669
postal_code_G7P,0.0,0.0,1932,-0.05339771330560503,0.05339771330560503,2934,0.0,0.0,2431,2432.3333333333335,1002
postal_code_H3K,0.0,0.0,2197,-0.11417666506645559,0.11417666506645559,2363,0.0,0.0,2737,2432.3333333333335,540
postal_code_E8G,0.0,0.0,2637,-0.19769610317056824,0.19769610317056824,1489,0.0,0.0,3172,2432.6666666666665,1683
postal_code_E9H,0.0,0.0,2509,-0.18586640342415173,0.18586640342415173,1607,0.0,0.0,3183,2433.0,1576
postal_code_S4Z,0.0,0.0,1847,-0.01927625974869872,0.01927625974869872,3241,0.0,0.0,2211,2433.0,1394
postal_code_N8F,0.0,0.0,1053,0.03336161140144883,0.03336161140144883,3111,0.0,0.0,3140,2434.6666666666665,2087
postal_code_M4C,0.0,0.0,1635,0.11848395370953585,0.11848395370953585,2311,0.0,0.0,3359,2435.0,1724
postal_code_C7S,0.0,0.0,2287,-0.1594556899898876,0.1594556899898876,1896,0.0,0.0,3124,2435.6666666666665,1228
postal_code_M8P,0.0,0.0,838,0.030397482057351124,0.030397482057351124,3143,0.0,0.0,3328,2436.3333333333335,2490
postal_code_G8C,0.0,0.0,1945,0.09327945955255222,0.09327945955255222,2574,0.0,0.0,2791,2436.6666666666665,846
postal_code_C1A,0.0,0.0,2395,0.01432539851859029,0.01432539851859029,3282,0.0,0.0,1633,2436.6666666666665,1649
postal_code_C1G,0.0,0.0,2398,0.015585281608837842,0.015585281608837842,3274,0.0,0.0,1639,2437.0,1635
postal_code_E6J,0.0,0.0,2649,-0.22202221302816955,0.22202221302816955,1262,0.0,0.0,3406,2439.0,2144
postal_code_G9P,0.0,0.0,1983,-0.09852882889934779,0.09852882889934779,2517,0.0,0.0,2818,2439.3333333333335,835
postal_code_H1A,0.0,0.0,1994,-0.10685946311626707,0.10685946311626707,2447,0.0,0.0,2879,2440.0,885
postal_code_N4I,0.0,0.0,1114,-0.013891651679556239,0.013891651679556239,3288,0.0,0.0,2918,2440.0,2174
postal_code_B2Y,0.0,0.0,2959,-0.13744116033714238,0.13744116033714238,2112,0.0,0.0,2249,2440.0,847
postal_code_B5K,0.0,0.0,3076,-0.1386092448482822,0.1386092448482822,2105,0.0,0.0,2140,2440.3333333333335,971
postal_code_N3C,0.0,0.0,1106,0.012669198472141612,0.012669198472141612,3302,0.0,0.0,2913,2440.3333333333335,2196
postal_code_K2S,0.0,0.0,3388,0.19837244496060372,0.19837244496060372,1481,0.0,0.0,2456,2441.6666666666665,1907
postal_code_M6F,0.0,0.0,962,0.04093366684829375,0.04093366684829375,3045,0.0,0.0,3318,2441.6666666666665,2356
postal_code_S9Y,0.0,0.0,1721,-0.01260810884649825,0.01260810884649825,3304,0.0,0.0,2306,2443.6666666666665,1583
postal_code_B6I,0.0,0.0,2132,-0.04195292258617378,0.04195292258617378,3039,0.0,0.0,2160,2443.6666666666665,907
postal_code_L5L,0.0,0.0,2759,-0.2147211270498512,0.2147211270498512,1330,0.0,0.0,3243,2444.0,1913
postal_code_L2U,0.0,0.0,2667,0.1317359430777621,0.1317359430777621,2172,0.0,0.0,2494,2444.3333333333335,495
postal_code_E7R,0.0,0.0,2626,-0.19527163080869667,0.19527163080869667,1516,0.0,0.0,3192,2444.6666666666665,1676
postal_code_L2O,0.0,0.0,2709,0.13528413508449666,0.13528413508449666,2128,0.0,0.0,2498,2445.0,581
postal_code_N6B,0.0,0.0,1092,-0.027901808964228562,0.027901808964228562,3159,0.0,0.0,3088,2446.3333333333335,2067
postal_code_M6Y,0.0,0.0,936,-0.03418546894996108,0.03418546894996108,3104,0.0,0.0,3301,2447.0,2365
postal_code_K3L,0.0,0.0,3265,-0.17771914029544741,0.17771914029544741,1704,0.0,0.0,2375,2448.0,1561
postal_code_H2A,0.0,0.0,1973,-0.07846774521283768,0.07846774521283768,2721,0.0,0.0,2653,2449.0,748
postal_code_B3N,0.0,0.0,2811,-0.12837663286334824,0.12837663286334824,2210,0.0,0.0,2329,2450.0,601
postal_code_H9W,0.0,0.0,3169,-0.19528553957860167,0.19528553957860167,1515,0.0,0.0,2675,2453.0,1654
postal_code_M5P,0.0,0.0,901,0.03824828192995534,0.03824828192995534,3064,0.0,0.0,3397,2454.0,2496
postal_code_N7D,0.0,0.0,999,-0.01600789164673812,0.01600789164673812,3270,0.0,0.0,3097,2455.3333333333335,2271
postal_code_S8A,0.0,0.0,1861,0.003978410649280081,0.003978410649280081,3386,0.0,0.0,2122,2456.3333333333335,1525
postal_code_H2L,0.0,0.0,2220,-0.0971596468156491,0.0971596468156491,2529,0.0,0.0,2621,2456.6666666666665,401
postal_code_B3T,0.0,0.0,2763,-0.12223819162585298,0.12223819162585298,2273,0.0,0.0,2335,2457.0,490
postal_code_L2Q,0.0,0.0,2687,-0.13034113247459736,0.13034113247459736,2188,0.0,0.0,2497,2457.3333333333335,499
postal_code_K7P,0.0,0.0,2799,0.1500106239523313,0.1500106239523313,2008,0.0,0.0,2569,2458.6666666666665,791
postal_code_B3F,0.0,0.0,2736,-0.11713412729210379,0.11713412729210379,2324,0.0,0.0,2318,2459.3333333333335,418
postal_code_S8K,0.0,0.0,1871,0.006886191304285505,0.006886191304285505,3360,0.0,0.0,2148,2459.6666666666665,1489
postal_code_M8Q,0.0,0.0,819,0.02034275551813798,0.02034275551813798,3233,0.0,0.0,3327,2459.6666666666665,2508
postal_code_K3S,0.0,0.0,3271,-0.17347347375212396,0.17347347375212396,1745,0.0,0.0,2370,2462.0,1526
postal_code_J7T,0.0,0.0,3105,-0.1990734495947193,0.1990734495947193,1475,0.0,0.0,2806,2462.0,1630
postal_code_B5B,0.0,0.0,3125,-0.15499280408206179,0.15499280408206179,1950,0.0,0.0,2312,2462.3333333333335,1175
postal_code_G7W,0.0,0.0,1929,-0.04411233098082462,0.04411233098082462,3016,0.0,0.0,2443,2462.6666666666665,1087
postal_code_J5U,0.0,0.0,3053,-0.19178427169580603,0.19178427169580603,1556,0.0,0.0,2781,2463.3333333333335,1497
postal_code_J8S,0.0,0.0,3354,-0.2079824491447256,0.2079824491447256,1385,0.0,0.0,2651,2463.3333333333335,1969
postal_code_M3J,0.0,0.0,1903,-0.13716271661172025,0.13716271661172025,2115,0.0,0.0,3376,2464.6666666666665,1473
postal_code_T3B,0.0,0.0,1771,0.013243681198849978,0.013243681198849978,3296,0.0,0.0,2328,2465.0,1525
postal_code_M7G,0.0,0.0,944,0.028228222717708522,0.028228222717708522,3157,0.0,0.0,3294,2465.0,2350
postal_code_G4Y,0.0,0.0,2007,-0.06676269434822003,0.06676269434822003,2811,0.0,0.0,2580,2466.0,804
postal_code_M8H,0.0,0.0,830,-0.019731542718676432,0.019731542718676432,3238,0.0,0.0,3336,2468.0,2506
postal_code_N5Z,0.0,0.0,1134,0.017521027529816397,0.017521027529816397,3253,0.0,0.0,3020,2469.0,2119
postal_code_L2C,0.0,0.0,2698,-0.1290361607905817,0.1290361607905817,2204,0.0,0.0,2506,2469.3333333333335,494
postal_code_L6M,0.0,0.0,2972,0.22783176866691213,0.22783176866691213,1211,0.0,0.0,3226,2469.6666666666665,2015
postal_code_C2Q,0.0,0.0,2465,0.013043186660653919,0.013043186660653919,3297,0.0,0.0,1648,2470.0,1649
postal_code_C3E,0.0,0.0,2470,-0.01686859212178814,0.01686859212178814,3256,0.0,0.0,1688,2471.3333333333335,1568
postal_code_C6X,0.0,0.0,2323,-0.14386344140878454,0.14386344140878454,2065,0.0,0.0,3026,2471.3333333333335,961
postal_code_B5T,0.0,0.0,3216,-0.14147190036181348,0.14147190036181348,2080,0.0,0.0,2120,2472.0,1136
postal_code_L3F,0.0,0.0,2678,-0.12469985668666454,0.12469985668666454,2253,0.0,0.0,2485,2472.0,425
postal_code_K8G,0.0,0.0,2767,-0.13963274031500525,0.13963274031500525,2095,0.0,0.0,2556,2472.6666666666665,672
postal_code_H1E,0.0,0.0,1976,0.09201081980034792,0.09201081980034792,2589,0.0,0.0,2854,2473.0,878
postal_code_K8E,0.0,0.0,2765,-0.13935018580151298,0.13935018580151298,2098,0.0,0.0,2558,2473.6666666666665,667
postal_code_G8R,0.0,0.0,1912,-0.0798336787005958,0.0798336787005958,2709,0.0,0.0,2803,2474.6666666666665,891
postal_code_G9M,0.0,0.0,1980,0.08396982818469342,0.08396982818469342,2667,0.0,0.0,2777,2474.6666666666665,797
postal_code_G1X,0.0,0.0,2534,-0.18373986775656406,0.18373986775656406,1636,0.0,0.0,3254,2474.6666666666665,1618
postal_code_H9M,0.0,0.0,2162,0.09148922797028569,0.09148922797028569,2594,0.0,0.0,2668,2474.6666666666665,506
postal_code_E1H,0.0,0.0,2371,-0.1372078480520114,0.1372078480520114,2114,0.0,0.0,2944,2476.3333333333335,830
postal_code_C3X,0.0,0.0,2435,0.013034109611951112,0.013034109611951112,3298,0.0,0.0,1696,2476.3333333333335,1602
postal_code_B2T,0.0,0.0,3004,-0.13055297028787458,0.13055297028787458,2185,0.0,0.0,2241,2476.6666666666665,819
postal_code_H3J,0.0,0.0,2196,-0.09981659251650989,0.09981659251650989,2504,0.0,0.0,2736,2478.6666666666665,540
postal_code_N4N,0.0,0.0,1142,-0.006837537304927911,0.006837537304927911,3361,0.0,0.0,2937,2480.0,2219
postal_code_B3U,0.0,0.0,2796,-0.11873343826853741,0.11873343826853741,2308,0.0,0.0,2337,2480.3333333333335,488
postal_code_H3B,0.0,0.0,2212,-0.09987624131764417,0.09987624131764417,2503,0.0,0.0,2728,2481.0,516
postal_code_L7Q,0.0,0.0,3025,0.23423960838320093,0.23423960838320093,1150,0.0,0.0,3270,2481.6666666666665,2120
postal_code_C1Z,0.0,0.0,2454,-0.0027056003713235095,0.0027056003713235095,3396,0.0,0.0,1598,2482.6666666666665,1798
postal_code_N5I,0.0,0.0,1117,-0.002101181259766317,0.002101181259766317,3402,0.0,0.0,2935,2484.6666666666665,2285
postal_code_H2K,0.0,0.0,2219,-0.09209021536168648,0.09209021536168648,2588,0.0,0.0,2649,2485.3333333333335,430
postal_code_H7R,0.0,0.0,2115,0.08597540423353224,0.08597540423353224,2642,0.0,0.0,2702,2486.3333333333335,587
postal_code_J6U,0.0,0.0,3127,0.18944718211558173,0.18944718211558173,1574,0.0,0.0,2760,2487.0,1553
postal_code_K6F,0.0,0.0,3286,-0.16956089687797563,0.16956089687797563,1782,0.0,0.0,2393,2487.0,1504
postal_code_J7M,0.0,0.0,3098,-0.19203806552323086,0.19203806552323086,1553,0.0,0.0,2811,2487.3333333333335,1545
postal_code_K4R,0.0,0.0,3245,-0.1624212258801802,0.1624212258801802,1863,0.0,0.0,2356,2488.0,1382
postal_code_M8A,0.0,0.0,823,0.012299010745413598,0.012299010745413598,3307,0.0,0.0,3341,2490.3333333333335,2518
postal_code_B2M,0.0,0.0,2873,-0.11399108175407975,0.11399108175407975,2365,0.0,0.0,2234,2490.6666666666665,639
postal_code_B3M,0.0,0.0,2808,-0.11647389024637636,0.11647389024637636,2337,0.0,0.0,2327,2490.6666666666665,481
postal_code_B5P,0.0,0.0,3210,-0.1324909668525284,0.1324909668525284,2158,0.0,0.0,2104,2490.6666666666665,1106
postal_code_H5Y,0.0,0.0,2187,0.0915388874909997,0.0915388874909997,2593,0.0,0.0,2692,2490.6666666666665,505
postal_code_T2G,0.0,0.0,1799,-0.009799617685954403,0.009799617685954403,3330,0.0,0.0,2344,2491.0,1531
postal_code_L8B,0.0,0.0,3036,0.04890789173955004,0.04890789173955004,2974,0.0017707080939366384,0.0017707080939366384,1464,2491.3333333333335,1572
postal_code_H8B,0.0,0.0,2173,-0.0845063062528717,0.0845063062528717,2658,0.0,0.0,2644,2491.6666666666665,485
postal_code_H7P,0.0,0.0,2113,-0.0858456452015208,0.0858456452015208,2646,0.0,0.0,2722,2493.6666666666665,609
postal_code_G5U,0.0,0.0,2076,0.04429350856555085,0.04429350856555085,3012,0.0,0.0,2399,2495.6666666666665,936
postal_code_J3D,0.0,0.0,3224,-0.2036198713286691,0.2036198713286691,1434,0.0,0.0,2832,2496.6666666666665,1790
postal_code_H9H,0.0,0.0,2157,-0.07913158896663706,0.07913158896663706,2715,0.0,0.0,2619,2497.0,558
postal_code_H3N,0.0,0.0,2190,-0.09365767644513703,0.09365767644513703,2565,0.0,0.0,2738,2497.6666666666665,548
postal_code_G7H,0.0,0.0,2068,-0.045322609601509405,0.045322609601509405,3002,0.0,0.0,2425,2498.3333333333335,934
postal_code_L4V,0.0,0.0,2719,-0.15999133636181706,0.15999133636181706,1891,0.0,0.0,2885,2498.3333333333335,994
postal_code_G3N,0.0,0.0,2541,-0.1136327557735321,0.1136327557735321,2369,0.0,0.0,2588,2499.3333333333335,219
postal_code_H5E,0.0,0.0,2244,-0.09576425724621188,0.09576425724621188,2547,0.0,0.0,2708,2499.6666666666665,464
postal_code_M4V,0.0,0.0,929,0.02710855932357917,0.02710855932357917,3164,0.0,0.0,3409,2500.6666666666665,2480
postal_code_G8X,0.0,0.0,1917,0.06785792168777567,0.06785792168777567,2802,0.0,0.0,2784,2501.0,885
postal_code_L6K,0.0,0.0,2994,-0.21901138072243734,0.21901138072243734,1293,0.0,0.0,3228,2505.0,1935
postal_code_K2N,0.0,0.0,3385,-0.18068156807435073,0.18068156807435073,1671,0.0,0.0,2460,2505.3333333333335,1714
postal_code_E6I,0.0,0.0,2648,-0.1994897529224039,0.1994897529224039,1469,0.0,0.0,3405,2507.3333333333335,1936
postal_code_N6W,0.0,0.0,1018,0.0018856570544505194,0.0018856570544505194,3407,0.0,0.0,3103,2509.3333333333335,2389
postal_code_M7T,0.0,0.0,887,0.013452555065435478,0.013452555065435478,3293,0.0,0.0,3348,2509.3333333333335,2461
postal_code_E7O,0.0,0.0,2624,-0.1951738354761584,0.1951738354761584,1517,0.0,0.0,3387,2509.3333333333335,1870
postal_code_M5Z,0.0,0.0,933,0.013856237118793052,0.013856237118793052,3289,0.0,0.0,3307,2509.6666666666665,2374
postal_code_L9H,0.0,0.0,2948,-0.20511705675546948,0.20511705675546948,1415,0.0,0.0,3169,2510.6666666666665,1754
postal_code_C3P,0.0,0.0,2430,-0.0023374056497605248,0.0023374056497605248,3401,0.0,0.0,1703,2511.3333333333335,1698
postal_code_N6U,0.0,0.0,1016,-0.0008391824722649588,0.0008391824722649588,3415,0.0,0.0,3104,2511.6666666666665,2399
postal_code_K3E,0.0,0.0,3258,-0.16204292221764258,0.16204292221764258,1867,0.0,0.0,2414,2513.0,1391
postal_code_M5K,0.0,0.0,896,-0.018183134281525404,0.018183134281525404,3248,0.0,0.0,3401,2515.0,2505
postal_code_J1J,0.0,0.0,3182,-0.17800297835309462,0.17800297835309462,1700,0.0,0.0,2663,2515.0,1482
postal_code_H8S,0.0,0.0,2165,0.07418026918469806,0.07418026918469806,2752,0.0,0.0,2629,2515.3333333333335,587
postal_code_L6B,0.0,0.0,2984,-0.21430715000706121,0.21430715000706121,1331,0.0,0.0,3233,2516.0,1902
postal_code_B5H,0.0,0.0,3047,-0.1144590117688925,0.1144590117688925,2356,0.0,0.0,2146,2516.3333333333335,901
postal_code_C6Y,0.0,0.0,2324,-0.1297222011494973,0.1297222011494973,2196,0.0,0.0,3029,2516.3333333333335,833
postal_code_J3H,0.0,0.0,3228,-0.1975469032565609,0.1975469032565609,1493,0.0,0.0,2829,2516.6666666666665,1735
postal_code_L3C,0.0,0.0,2665,-0.11008667587271727,0.11008667587271727,2399,0.0,0.0,2487,2517.0,266
postal_code_H3X,0.0,0.0,2210,0.08586147317479574,0.08586147317479574,2645,0.0,0.0,2697,2517.3333333333335,487
postal_code_M5S,0.0,0.0,903,0.017212750895429042,0.017212750895429042,3255,0.0,0.0,3394,2517.3333333333335,2491
postal_code_H9L,0.0,0.0,2161,-0.07549647345160951,0.07549647345160951,2743,0.0,0.0,2650,2518.0,582
postal_code_G1Y,0.0,0.0,2548,0.11094823893897242,0.11094823893897242,2389,0.0,0.0,2617,2518.0,228
postal_code_J1G,0.0,0.0,3179,-0.17705707615347052,0.17705707615347052,1709,0.0,0.0,2666,2518.0,1470
postal_code_L5K,0.0,0.0,2852,-0.19934847008707673,0.19934847008707673,1472,0.0,0.0,3244,2522.6666666666665,1772
postal_code_E6V,0.0,0.0,2658,-0.19734864533211663,0.19734864533211663,1495,0.0,0.0,3418,2523.6666666666665,1923
postal_code_B2D,0.0,0.0,2916,-0.10976287914512023,0.10976287914512023,2406,0.0,0.0,2250,2524.0,666
postal_code_E2A,0.0,0.0,2334,-0.11636003981794671,0.11636003981794671,2340,0.0,0.0,2899,2524.3333333333335,565
postal_code_L5G,0.0,0.0,2730,-0.18628372583399658,0.18628372583399658,1604,0.0,0.0,3247,2527.0,1643
postal_code_H2C,0.0,0.0,2092,-0.06383430387540398,0.06383430387540398,2835,0.0,0.0,2659,2528.6666666666665,743
postal_code_H4L,0.0,0.0,2272,-0.12781691762897018,0.12781691762897018,2214,0.0,0.0,3107,2531.0,893
postal_code_G4E,0.0,0.0,2034,0.052228679963804786,0.052228679963804786,2945,0.0,0.0,2614,2531.0,911
postal_code_K5F,0.0,0.0,3308,-0.1613994835930787,0.1613994835930787,1875,0.0,0.0,2412,2531.6666666666665,1433
postal_code_K1K,0.0,0.0,3406,-0.17392730416237823,0.17392730416237823,1741,0.0,0.0,2451,2532.6666666666665,1665
postal_code_K7G,0.0,0.0,2790,-0.12616629092700168,0.12616629092700168,2234,0.0,0.0,2577,2533.6666666666665,556
postal_code_J1K,0.0,0.0,3183,-0.1717361703210348,0.1717361703210348,1759,0.0,0.0,2662,2534.6666666666665,1424
postal_code_G3A,0.0,0.0,2529,-0.0919300534765861,0.0919300534765861,2591,0.0,0.0,2491,2537.0,100
postal_code_B2Z,0.0,0.0,2957,-0.11342249685421223,0.11342249685421223,2372,0.0,0.0,2282,2537.0,675
postal_code_E5N,0.0,0.0,2586,-0.17584308830745277,0.17584308830745277,1721,0.0,0.0,3308,2538.3333333333335,1587
postal_code_H9C,0.0,0.0,2152,0.06300922756647166,0.06300922756647166,2842,0.0,0.0,2622,2538.6666666666665,690
postal_code_H1U,0.0,0.0,1967,-0.06765790140004281,0.06765790140004281,2805,0.0,0.0,2844,2538.6666666666665,877
postal_code_H2F,0.0,0.0,2189,0.07205675219064339,0.07205675219064339,2764,0.0,0.0,2669,2540.6666666666665,575
postal_code_H4E,0.0,0.0,2265,-0.08480745026243514,0.08480745026243514,2654,0.0,0.0,2704,2541.0,439
postal_code_J9S,0.0,0.0,3342,0.16271849107358016,0.16271849107358016,1858,0.0,0.0,2428,2542.6666666666665,1484
postal_code_L3N,0.0,0.0,2685,-0.10877571597808161,0.10877571597808161,2417,0.0,0.0,2545,2549.0,268
postal_code_H1X,0.0,0.0,1970,-0.06439875037863561,0.06439875037863561,2830,0.0,0.0,2847,2549.0,877
postal_code_M4L,0.0,0.0,919,-0.0111229666937091,0.0111229666937091,3315,0.0,0.0,3417,2550.3333333333335,2498
postal_code_H1S,0.0,0.0,1965,-0.06218980163134295,0.06218980163134295,2851,0.0,0.0,2839,2551.6666666666665,886
postal_code_J1S,0.0,0.0,3143,-0.16274132353481877,0.16274132353481877,1857,0.0,0.0,2656,2552.0,1286
postal_code_K2X,0.0,0.0,3394,-0.16630696725051214,0.16630696725051214,1813,0.0,0.0,2453,2553.3333333333335,1581
postal_code_L2A,0.0,0.0,2696,-0.10569156186574281,0.10569156186574281,2456,0.0,0.0,2508,2553.3333333333335,240
postal_code_C8M,0.0,0.0,2299,-0.12799976273928826,0.12799976273928826,2213,0.0,0.0,3151,2554.3333333333335,938
postal_code_B3B,0.0,0.0,2978,-0.11342378569793314,0.11342378569793314,2371,0.0,0.0,2316,2555.0,662
postal_code_E3F,0.0,0.0,2379,0.11945356474424688,0.11945356474424688,2300,0.0,0.0,2988,2555.6666666666665,688
postal_code_L2N,0.0,0.0,2708,0.10287502516515944,0.10287502516515944,2479,0.0,0.0,2484,2557.0,229
postal_code_L5B,0.0,0.0,2725,-0.1783672576067368,0.1783672576067368,1697,0.0,0.0,3251,2557.6666666666665,1554
postal_code_G9T,0.0,0.0,1987,0.06467494776940724,0.06467494776940724,2826,0.0,0.0,2860,2557.6666666666665,873
postal_code_H8T,0.0,0.0,2164,-0.05963287671015533,0.05963287671015533,2882,0.0,0.0,2628,2558.0,718
postal_code_H3O,0.0,0.0,2200,-0.07458270877169856,0.07458270877169856,2749,0.0,0.0,2741,2563.3333333333335,549
postal_code_K7T,0.0,0.0,2802,-0.11712251636335126,0.11712251636335126,2325,0.0,0.0,2565,2564.0,477
postal_code_G7N,0.0,0.0,1930,0.009562126774792797,0.009562126774792797,3334,0.0,0.0,2429,2564.3333333333335,1404
