Feature,ElasticNet_Coefficient,ElasticNet_AbsCoeff,ElasticNet_Rank
postal_code_N4L,0.02009171899234125,0.02009171899234125,1408
postal_code_K1G,0.019681194237278158,0.019681194237278158,1409
postal_code_N9N,0.01936149204667999,0.01936149204667999,1410
postal_code_J2C,0.01914061272558931,0.01914061272558931,1411
postal_code_P6E,0.019063712435635056,0.019063712435635056,1412
province_NB,0.018904253564192265,0.018904253564192265,1413
postal_code_V2H,-0.018692362779388946,0.018692362779388946,1414
policy_tenure_months,-0.018393097852234634,0.018393097852234634,1415
postal_code_P2G,-0.01806573834251904,0.01806573834251904,1416
postal_code_K9W,-0.01784140988779234,0.01784140988779234,1417
postal_code_P9P,0.017748240532425512,0.017748240532425512,1418
postal_code_L2H,0.017631869047188622,0.017631869047188622,1419
postal_code_L3K,-0.017450631751630124,0.017450631751630124,1420
postal_code_G6T,-0.017424980779576976,0.017424980779576976,1421
postal_code_T6D,0.017223800853042374,0.017223800853042374,1422
postal_code_T8D,-0.01722037905662393,0.01722037905662393,1423
postal_code_K2L,0.01714792392964321,0.01714792392964321,1424
postal_code_J3I,0.016968388997395882,0.016968388997395882,1425
postal_code_M4W,0.01594086858241391,0.01594086858241391,1426
postal_code_S5C,-0.01588528113519685,0.01588528113519685,1427
vehicle_brand_Kia,0.015189496045599387,0.015189496045599387,1428
postal_code_S2N,0.01480677336829249,0.01480677336829249,1429
postal_code_A9K,-0.01402328469858054,0.01402328469858054,1430
postal_code_S9P,-0.013912322035055451,0.013912322035055451,1431
postal_code_E8Y,-0.013758675871322441,0.013758675871322441,1432
postal_code_J9X,0.013400281904320415,0.013400281904320415,1433
postal_code_H4U,-0.012705709047774951,0.012705709047774951,1434
postal_code_T5L,0.01269318081472447,0.01269318081472447,1435
postal_code_L8A,-0.012102887799005804,0.012102887799005804,1436
postal_code_T7L,0.011828421398277455,0.011828421398277455,1437
employment_status_Employed,-0.011335484082915263,0.011335484082915263,1438
gender_Male,0.011199848502658795,0.011199848502658795,1439
postal_code_K2B,-0.010803945786533738,0.010803945786533738,1440
police_report_filed_No,0.01036640035238265,0.01036640035238265,1441
postal_code_K7F,-0.010231012422239984,0.010231012422239984,1442
postal_code_P3O,-0.009976658824566784,0.009976658824566784,1443
postal_code_L3E,-0.009569084777306934,0.009569084777306934,1444
postal_code_L4X,-0.009225137331116254,0.009225137331116254,1445
postal_code_V7C,-0.009193884005126229,0.009193884005126229,1446
postal_code_V7F,-0.009061680495534371,0.009061680495534371,1447
postal_code_R1F,-0.00823749266650485,0.00823749266650485,1448
province_NS,0.007866735850895215,0.007866735850895215,1449
postal_code_L8V,0.007654047922114751,0.007654047922114751,1450
postal_code_H9T,0.006829567194415749,0.006829567194415749,1451
postal_code_K4I,0.006332888119969638,0.006332888119969638,1452
postal_code_L1A,-0.0063122306400023,0.0063122306400023,1453
postal_code_H6Z,0.006075011831990499,0.006075011831990499,1454
postal_code_E4M,0.006027442739429229,0.006027442739429229,1455
postal_code_G3Y,-0.004564275532046814,0.004564275532046814,1456
gender_Female,-0.00443757042236754,0.00443757042236754,1457
postal_code_J9E,-0.0036993661702379053,0.0036993661702379053,1458
postal_code_G5D,-0.0036201624971598937,0.0036201624971598937,1459
postal_code_P7S,-0.003256065531748972,0.003256065531748972,1460
postal_code_K9J,0.00284517572270447,0.00284517572270447,1461
postal_code_G3D,-0.002221583654592438,0.002221583654592438,1462
postal_code_K7X,0.0019502524505342657,0.0019502524505342657,1463
postal_code_L8B,0.0017707080939366384,0.0017707080939366384,1464
postal_code_J5H,0.0016400223088165469,0.0016400223088165469,1465
postal_code_K2A,0.001357648338648451,0.001357648338648451,1466
postal_code_G5E,0.001142503752429023,0.001142503752429023,1467
postal_code_C9L,0.0011389054302119383,0.0011389054302119383,1468
postal_code_K6X,0.00011021666020934764,0.00011021666020934764,1469
postal_code_K4Q,-1.8932292502181853e-05,1.8932292502181853e-05,1470
postal_code_S1X,0.0,0.0,1471
postal_code_S1K,0.0,0.0,1472
postal_code_S1V,0.0,0.0,1473
postal_code_B6R,0.0,0.0,1474
postal_code_R5Y,0.0,0.0,1475
postal_code_B6S,0.0,0.0,1476
postal_code_R5Z,0.0,0.0,1477
postal_code_B8B,0.0,0.0,1478
postal_code_R6B,0.0,0.0,1479
postal_code_R6C,0.0,0.0,1480
postal_code_B8A,0.0,0.0,1481
postal_code_S1S,0.0,0.0,1482
postal_code_R6P,0.0,0.0,1483
postal_code_B6T,0.0,0.0,1484
postal_code_R6O,0.0,0.0,1485
postal_code_R6Q,0.0,0.0,1486
postal_code_S1P,0.0,0.0,1487
postal_code_B7Z,0.0,0.0,1488
postal_code_R6I,0.0,0.0,1489
postal_code_R6J,0.0,0.0,1490
postal_code_B7Y,0.0,0.0,1491
postal_code_B7X,0.0,0.0,1492
postal_code_R6M,0.0,0.0,1493
postal_code_B7W,0.0,0.0,1494
postal_code_S1Y,0.0,0.0,1495
postal_code_S1O,0.0,0.0,1496
postal_code_R6G,0.0,0.0,1497
postal_code_R8Z,0.0,0.0,1498
postal_code_S1I,0.0,0.0,1499
postal_code_R7X,0.0,0.0,1500
postal_code_R9J,0.0,0.0,1501
postal_code_S2K,0.0,0.0,1502
postal_code_R9K,0.0,0.0,1503
postal_code_S2C,0.0,0.0,1504
postal_code_S2L,0.0,0.0,1505
postal_code_R9M,0.0,0.0,1506
postal_code_R9N,0.0,0.0,1507
postal_code_R8J,0.0,0.0,1508
postal_code_R8I,0.0,0.0,1509
postal_code_R9O,0.0,0.0,1510
postal_code_S2M,0.0,0.0,1511
postal_code_R8G,0.0,0.0,1512
postal_code_R9P,0.0,0.0,1513
postal_code_R8F,0.0,0.0,1514
postal_code_B7D,0.0,0.0,1515
postal_code_S2B,0.0,0.0,1516
postal_code_R9Q,0.0,0.0,1517
postal_code_R9R,0.0,0.0,1518
postal_code_R9S,0.0,0.0,1519
postal_code_R9I,0.0,0.0,1520
postal_code_R8M,0.0,0.0,1521
postal_code_R8N,0.0,0.0,1522
postal_code_R5X,0.0,0.0,1523
postal_code_B7B,0.0,0.0,1524
postal_code_R8X,0.0,0.0,1525
postal_code_B6Y,0.0,0.0,1526
postal_code_R9D,0.0,0.0,1527
postal_code_S2F,0.0,0.0,1528
postal_code_R9E,0.0,0.0,1529
postal_code_B6X,0.0,0.0,1530
postal_code_R9G,0.0,0.0,1531
postal_code_S2G,0.0,0.0,1532
postal_code_R8O,0.0,0.0,1533
postal_code_R8V,0.0,0.0,1534
postal_code_R8T,0.0,0.0,1535
postal_code_S2D,0.0,0.0,1536
postal_code_R8S,0.0,0.0,1537
postal_code_S2H,0.0,0.0,1538
postal_code_R8Q,0.0,0.0,1539
postal_code_R9H,0.0,0.0,1540
postal_code_R8P,0.0,0.0,1541
postal_code_B7E,0.0,0.0,1542
postal_code_S2O,0.0,0.0,1543
postal_code_S1H,0.0,0.0,1544
postal_code_R7W,0.0,0.0,1545
postal_code_B7M,0.0,0.0,1546
postal_code_R7G,0.0,0.0,1547
postal_code_S2R,0.0,0.0,1548
postal_code_R7F,0.0,0.0,1549
postal_code_R9A,0.0,0.0,1550
postal_code_R7D,0.0,0.0,1551
postal_code_B7N,0.0,0.0,1552
postal_code_B7O,0.0,0.0,1553
postal_code_S1E,0.0,0.0,1554
postal_code_R6Z,0.0,0.0,1555
postal_code_R6X,0.0,0.0,1556
postal_code_B7P,0.0,0.0,1557
postal_code_R6U,0.0,0.0,1558
postal_code_B7T,0.0,0.0,1559
postal_code_R6S,0.0,0.0,1560
postal_code_S1F,0.0,0.0,1561
postal_code_S1G,0.0,0.0,1562
postal_code_S2S,0.0,0.0,1563
postal_code_R6R,0.0,0.0,1564
postal_code_R7I,0.0,0.0,1565
postal_code_R7J,0.0,0.0,1566
postal_code_B6U,0.0,0.0,1567
postal_code_S2A,0.0,0.0,1568
postal_code_R9T,0.0,0.0,1569
postal_code_B7F,0.0,0.0,1570
postal_code_R7T,0.0,0.0,1571
postal_code_R7R,0.0,0.0,1572
postal_code_B7G,0.0,0.0,1573
postal_code_R9U,0.0,0.0,1574
postal_code_B7H,0.0,0.0,1575
postal_code_B6Q,0.0,0.0,1576
postal_code_S2Q,0.0,0.0,1577
postal_code_R7K,0.0,0.0,1578
postal_code_S1Z,0.0,0.0,1579
postal_code_R9Y,0.0,0.0,1580
postal_code_R7N,0.0,0.0,1581
postal_code_R9Z,0.0,0.0,1582
postal_code_B6V,0.0,0.0,1583
postal_code_S1C,0.0,0.0,1584
postal_code_B7I,0.0,0.0,1585
postal_code_B7L,0.0,0.0,1586
postal_code_R7E,0.0,0.0,1587
postal_code_R2J,0.0,0.0,1588
postal_code_R5W,0.0,0.0,1589
postal_code_C2T,0.0,0.0,1590
postal_code_P7O,0.0,0.0,1591
postal_code_C1N,0.0,0.0,1592
postal_code_C1R,0.0,0.0,1593
postal_code_P7J,0.0,0.0,1594
postal_code_C1W,0.0,0.0,1595
postal_code_P7H,0.0,0.0,1596
postal_code_P7G,0.0,0.0,1597
postal_code_C1Z,0.0,0.0,1598
postal_code_P7D,0.0,0.0,1599
postal_code_P7B,0.0,0.0,1600
postal_code_C2A,0.0,0.0,1601
postal_code_P6Z,0.0,0.0,1602
postal_code_C2C,0.0,0.0,1603
postal_code_P6W,0.0,0.0,1604
postal_code_C2E,0.0,0.0,1605
postal_code_C2J,0.0,0.0,1606
postal_code_P6T,0.0,0.0,1607
postal_code_P6S,0.0,0.0,1608
postal_code_C2L,0.0,0.0,1609
postal_code_C2M,0.0,0.0,1610
postal_code_P6O,0.0,0.0,1611
postal_code_C2N,0.0,0.0,1612
postal_code_P6M,0.0,0.0,1613
postal_code_P6L,0.0,0.0,1614
postal_code_P6K,0.0,0.0,1615
postal_code_P6I,0.0,0.0,1616
postal_code_C2O,0.0,0.0,1617
postal_code_P7P,0.0,0.0,1618
postal_code_C1M,0.0,0.0,1619
postal_code_P7R,0.0,0.0,1620
postal_code_P8J,0.0,0.0,1621
postal_code_P8X,0.0,0.0,1622
postal_code_B9V,0.0,0.0,1623
postal_code_P8V,0.0,0.0,1624
postal_code_P8U,0.0,0.0,1625
postal_code_P8T,0.0,0.0,1626
postal_code_B9W,0.0,0.0,1627
postal_code_B9Z,0.0,0.0,1628
postal_code_P8O,0.0,0.0,1629
postal_code_P8N,0.0,0.0,1630
postal_code_P8M,0.0,0.0,1631
postal_code_P8L,0.0,0.0,1632
postal_code_C1A,0.0,0.0,1633
postal_code_P8I,0.0,0.0,1634
postal_code_P7T,0.0,0.0,1635
postal_code_P8H,0.0,0.0,1636
postal_code_C1B,0.0,0.0,1637
postal_code_C1E,0.0,0.0,1638
postal_code_C1G,0.0,0.0,1639
postal_code_P8C,0.0,0.0,1640
postal_code_P8A,0.0,0.0,1641
postal_code_C1J,0.0,0.0,1642
postal_code_C1L,0.0,0.0,1643
postal_code_P7X,0.0,0.0,1644
postal_code_P7W,0.0,0.0,1645
postal_code_P7V,0.0,0.0,1646
postal_code_P7U,0.0,0.0,1647
postal_code_C2Q,0.0,0.0,1648
postal_code_C2W,0.0,0.0,1649
postal_code_B9U,0.0,0.0,1650
postal_code_P6C,0.0,0.0,1651
postal_code_P4U,0.0,0.0,1652
postal_code_C4B,0.0,0.0,1653
postal_code_P4R,0.0,0.0,1654
postal_code_P4Q,0.0,0.0,1655
postal_code_C4E,0.0,0.0,1656
postal_code_P4M,0.0,0.0,1657
postal_code_P4K,0.0,0.0,1658
postal_code_P4I,0.0,0.0,1659
postal_code_C4P,0.0,0.0,1660
postal_code_C4Q,0.0,0.0,1661
postal_code_C4T,0.0,0.0,1662
postal_code_C5C,0.0,0.0,1663
postal_code_P4B,0.0,0.0,1664
postal_code_C5E,0.0,0.0,1665
postal_code_P3Z,0.0,0.0,1666
postal_code_P3Y,0.0,0.0,1667
postal_code_P3X,0.0,0.0,1668
postal_code_C5G,0.0,0.0,1669
postal_code_P3U,0.0,0.0,1670
postal_code_P3T,0.0,0.0,1671
postal_code_C5M,0.0,0.0,1672
postal_code_P3R,0.0,0.0,1673
postal_code_P3Q,0.0,0.0,1674
postal_code_P3P,0.0,0.0,1675
postal_code_P3N,0.0,0.0,1676
postal_code_P3J,0.0,0.0,1677
postal_code_P3H,0.0,0.0,1678
postal_code_P4V,0.0,0.0,1679
postal_code_C3Z,0.0,0.0,1680
postal_code_C3Y,0.0,0.0,1681
postal_code_P5O,0.0,0.0,1682
postal_code_P6B,0.0,0.0,1683
postal_code_P6A,0.0,0.0,1684
postal_code_C3A,0.0,0.0,1685
postal_code_C3B,0.0,0.0,1686
postal_code_P5X,0.0,0.0,1687
postal_code_C3E,0.0,0.0,1688
postal_code_C3G,0.0,0.0,1689
postal_code_P5U,0.0,0.0,1690
postal_code_P5T,0.0,0.0,1691
postal_code_C3H,0.0,0.0,1692
postal_code_C3I,0.0,0.0,1693
postal_code_P5P,0.0,0.0,1694
postal_code_C3J,0.0,0.0,1695
postal_code_C3X,0.0,0.0,1696
postal_code_P5L,0.0,0.0,1697
postal_code_P5K,0.0,0.0,1698
postal_code_C3N,0.0,0.0,1699
postal_code_P5I,0.0,0.0,1700
postal_code_P5H,0.0,0.0,1701
postal_code_P5G,0.0,0.0,1702
postal_code_C3P,0.0,0.0,1703
postal_code_P5E,0.0,0.0,1704
postal_code_C3Q,0.0,0.0,1705
postal_code_C3R,0.0,0.0,1706
postal_code_C3S,0.0,0.0,1707
postal_code_C3V,0.0,0.0,1708
postal_code_P8Y,0.0,0.0,1709
postal_code_P9A,0.0,0.0,1710
postal_code_R5V,0.0,0.0,1711
postal_code_R2V,0.0,0.0,1712
postal_code_R4K,0.0,0.0,1713
postal_code_R4J,0.0,0.0,1714
postal_code_R4I,0.0,0.0,1715
postal_code_R4H,0.0,0.0,1716
postal_code_B8G,0.0,0.0,1717
postal_code_R4F,0.0,0.0,1718
postal_code_R4C,0.0,0.0,1719
postal_code_B8H,0.0,0.0,1720
postal_code_R3Z,0.0,0.0,1721
postal_code_R3W,0.0,0.0,1722
postal_code_B8I,0.0,0.0,1723
postal_code_B8J,0.0,0.0,1724
postal_code_B8K,0.0,0.0,1725
postal_code_R3O,0.0,0.0,1726
postal_code_R3N,0.0,0.0,1727
postal_code_R3M,0.0,0.0,1728
postal_code_B8L,0.0,0.0,1729
postal_code_B8M,0.0,0.0,1730
postal_code_R3I,0.0,0.0,1731
postal_code_R3H,0.0,0.0,1732
postal_code_R3G,0.0,0.0,1733
postal_code_R3F,0.0,0.0,1734
postal_code_R3C,0.0,0.0,1735
postal_code_B8Q,0.0,0.0,1736
postal_code_R3A,0.0,0.0,1737
postal_code_R2Z,0.0,0.0,1738
postal_code_R2X,0.0,0.0,1739
postal_code_R4M,0.0,0.0,1740
postal_code_R4N,0.0,0.0,1741
postal_code_R4O,0.0,0.0,1742
postal_code_R5E,0.0,0.0,1743
postal_code_B8C,0.0,0.0,1744
postal_code_R5S,0.0,0.0,1745
postal_code_R5R,0.0,0.0,1746
postal_code_R5P,0.0,0.0,1747
postal_code_R5O,0.0,0.0,1748
postal_code_R5N,0.0,0.0,1749
postal_code_R5M,0.0,0.0,1750
postal_code_R5L,0.0,0.0,1751
postal_code_R5K,0.0,0.0,1752
postal_code_R5I,0.0,0.0,1753
postal_code_R5H,0.0,0.0,1754
postal_code_R5G,0.0,0.0,1755
postal_code_R5D,0.0,0.0,1756
postal_code_R4P,0.0,0.0,1757
postal_code_B8E,0.0,0.0,1758
postal_code_R5B,0.0,0.0,1759
postal_code_R5A,0.0,0.0,1760
postal_code_R4Z,0.0,0.0,1761
postal_code_R4Y,0.0,0.0,1762
postal_code_R4X,0.0,0.0,1763
postal_code_R4V,0.0,0.0,1764
postal_code_B8F,0.0,0.0,1765
postal_code_R4T,0.0,0.0,1766
postal_code_R4S,0.0,0.0,1767
postal_code_R4R,0.0,0.0,1768
postal_code_R4Q,0.0,0.0,1769
postal_code_R2W,0.0,0.0,1770
postal_code_B8S,0.0,0.0,1771
postal_code_P9B,0.0,0.0,1772
postal_code_R2T,0.0,0.0,1773
postal_code_R1K,0.0,0.0,1774
postal_code_R1J,0.0,0.0,1775
postal_code_R1I,0.0,0.0,1776
postal_code_R1H,0.0,0.0,1777
postal_code_R1G,0.0,0.0,1778
postal_code_R1E,0.0,0.0,1779
postal_code_R1D,0.0,0.0,1780
postal_code_B9E,0.0,0.0,1781
postal_code_R1B,0.0,0.0,1782
postal_code_R1A,0.0,0.0,1783
postal_code_P9Z,0.0,0.0,1784
postal_code_P9Y,0.0,0.0,1785
postal_code_B9G,0.0,0.0,1786
postal_code_B9H,0.0,0.0,1787
postal_code_P9R,0.0,0.0,1788
postal_code_B9I,0.0,0.0,1789
postal_code_B9J,0.0,0.0,1790
postal_code_P9M,0.0,0.0,1791
postal_code_B9M,0.0,0.0,1792
postal_code_B9N,0.0,0.0,1793
postal_code_P9I,0.0,0.0,1794
postal_code_B9O,0.0,0.0,1795
postal_code_P9G,0.0,0.0,1796
postal_code_P9F,0.0,0.0,1797
postal_code_P9E,0.0,0.0,1798
postal_code_B9P,0.0,0.0,1799
postal_code_B9T,0.0,0.0,1800
postal_code_B9D,0.0,0.0,1801
postal_code_R1N,0.0,0.0,1802
postal_code_R1P,0.0,0.0,1803
postal_code_R2G,0.0,0.0,1804
postal_code_R2S,0.0,0.0,1805
postal_code_R2R,0.0,0.0,1806
postal_code_B8T,0.0,0.0,1807
postal_code_R2P,0.0,0.0,1808
postal_code_B8W,0.0,0.0,1809
postal_code_R2N,0.0,0.0,1810
postal_code_B8Y,0.0,0.0,1811
postal_code_R2L,0.0,0.0,1812
postal_code_R2K,0.0,0.0,1813
postal_code_S2U,0.0,0.0,1814
postal_code_R2I,0.0,0.0,1815
postal_code_R2H,0.0,0.0,1816
postal_code_R2F,0.0,0.0,1817
postal_code_R1R,0.0,0.0,1818
postal_code_R2E,0.0,0.0,1819
postal_code_R2D,0.0,0.0,1820
postal_code_B9A,0.0,0.0,1821
postal_code_R2B,0.0,0.0,1822
postal_code_R2A,0.0,0.0,1823
postal_code_R1Z,0.0,0.0,1824
postal_code_R1Y,0.0,0.0,1825
postal_code_R1X,0.0,0.0,1826
postal_code_R1W,0.0,0.0,1827
postal_code_B9B,0.0,0.0,1828
postal_code_R1T,0.0,0.0,1829
postal_code_R1S,0.0,0.0,1830
postal_code_B6N,0.0,0.0,1831
postal_code_H4M,0.0,0.0,1832
postal_code_S2V,0.0,0.0,1833
postal_code_A5J,0.0,0.0,1834
postal_code_V2C,0.0,0.0,1835
postal_code_A6P,0.0,0.0,1836
postal_code_V2A,0.0,0.0,1837
postal_code_V1X,0.0,0.0,1838
postal_code_A6T,0.0,0.0,1839
postal_code_V1V,0.0,0.0,1840
postal_code_A6X,0.0,0.0,1841
postal_code_V1T,0.0,0.0,1842
postal_code_V1S,0.0,0.0,1843
postal_code_V1R,0.0,0.0,1844
postal_code_A6Y,0.0,0.0,1845
postal_code_V1O,0.0,0.0,1846
postal_code_V1M,0.0,0.0,1847
postal_code_A7D,0.0,0.0,1848
postal_code_A7E,0.0,0.0,1849
postal_code_A7F,0.0,0.0,1850
postal_code_V1I,0.0,0.0,1851
postal_code_A7G,0.0,0.0,1852
postal_code_V1G,0.0,0.0,1853
postal_code_A7H,0.0,0.0,1854
postal_code_V1E,0.0,0.0,1855
postal_code_V1D,0.0,0.0,1856
postal_code_A7I,0.0,0.0,1857
postal_code_V1B,0.0,0.0,1858
postal_code_V1A,0.0,0.0,1859
postal_code_A7J,0.0,0.0,1860
postal_code_T9Y,0.0,0.0,1861
postal_code_A7K,0.0,0.0,1862
postal_code_A7O,0.0,0.0,1863
postal_code_V2E,0.0,0.0,1864
postal_code_A6O,0.0,0.0,1865
postal_code_V2G,0.0,0.0,1866
postal_code_A6D,0.0,0.0,1867
postal_code_A5P,0.0,0.0,1868
postal_code_A5T,0.0,0.0,1869
postal_code_A5V,0.0,0.0,1870
postal_code_A5W,0.0,0.0,1871
postal_code_A5X,0.0,0.0,1872
postal_code_A5Z,0.0,0.0,1873
postal_code_A6A,0.0,0.0,1874
postal_code_V3F,0.0,0.0,1875
postal_code_V3D,0.0,0.0,1876
postal_code_V3C,0.0,0.0,1877
postal_code_A6C,0.0,0.0,1878
postal_code_V3A,0.0,0.0,1879
postal_code_V2Z,0.0,0.0,1880
postal_code_V2X,0.0,0.0,1881
postal_code_V2J,0.0,0.0,1882
postal_code_V2W,0.0,0.0,1883
postal_code_V2V,0.0,0.0,1884
postal_code_V2U,0.0,0.0,1885
postal_code_A6F,0.0,0.0,1886
postal_code_V2S,0.0,0.0,1887
postal_code_A6G,0.0,0.0,1888
postal_code_V2Q,0.0,0.0,1889
postal_code_V2P,0.0,0.0,1890
postal_code_V2O,0.0,0.0,1891
postal_code_A6H,0.0,0.0,1892
postal_code_A6I,0.0,0.0,1893
postal_code_A6K,0.0,0.0,1894
postal_code_A6N,0.0,0.0,1895
postal_code_T9U,0.0,0.0,1896
postal_code_A7Q,0.0,0.0,1897
postal_code_A7R,0.0,0.0,1898
postal_code_T7O,0.0,0.0,1899
postal_code_A8R,0.0,0.0,1900
postal_code_T8C,0.0,0.0,1901
postal_code_A8T,0.0,0.0,1902
postal_code_A8U,0.0,0.0,1903
postal_code_A8V,0.0,0.0,1904
postal_code_A8X,0.0,0.0,1905
postal_code_T7X,0.0,0.0,1906
postal_code_A8Z,0.0,0.0,1907
postal_code_T7V,0.0,0.0,1908
postal_code_A9A,0.0,0.0,1909
postal_code_A9B,0.0,0.0,1910
postal_code_T7S,0.0,0.0,1911
postal_code_A9E,0.0,0.0,1912
postal_code_T7N,0.0,0.0,1913
postal_code_T8G,0.0,0.0,1914
postal_code_A9G,0.0,0.0,1915
postal_code_T7K,0.0,0.0,1916
postal_code_A9H,0.0,0.0,1917
postal_code_A9L,0.0,0.0,1918
postal_code_A9Q,0.0,0.0,1919
postal_code_A9R,0.0,0.0,1920
postal_code_T7D,0.0,0.0,1921
postal_code_T7C,0.0,0.0,1922
postal_code_T7B,0.0,0.0,1923
postal_code_A9T,0.0,0.0,1924
postal_code_A9V,0.0,0.0,1925
postal_code_T6X,0.0,0.0,1926
postal_code_A9X,0.0,0.0,1927
postal_code_A8Q,0.0,0.0,1928
postal_code_T8H,0.0,0.0,1929
postal_code_T9R,0.0,0.0,1930
postal_code_T9C,0.0,0.0,1931
postal_code_A7S,0.0,0.0,1932
postal_code_A7X,0.0,0.0,1933
postal_code_A7Y,0.0,0.0,1934
postal_code_T9N,0.0,0.0,1935
postal_code_T9M,0.0,0.0,1936
postal_code_T9L,0.0,0.0,1937
postal_code_A8A,0.0,0.0,1938
postal_code_A8B,0.0,0.0,1939
postal_code_A8C,0.0,0.0,1940
postal_code_T9G,0.0,0.0,1941
postal_code_T9F,0.0,0.0,1942
postal_code_A8D,0.0,0.0,1943
postal_code_T9D,0.0,0.0,1944
postal_code_T9A,0.0,0.0,1945
postal_code_T8I,0.0,0.0,1946
postal_code_A8F,0.0,0.0,1947
postal_code_T8Y,0.0,0.0,1948
postal_code_A8G,0.0,0.0,1949
postal_code_A8H,0.0,0.0,1950
postal_code_T8V,0.0,0.0,1951
postal_code_A8J,0.0,0.0,1952
postal_code_T8S,0.0,0.0,1953
postal_code_A8M,0.0,0.0,1954
postal_code_A8O,0.0,0.0,1955
postal_code_T8N,0.0,0.0,1956
postal_code_T8L,0.0,0.0,1957
postal_code_T8K,0.0,0.0,1958
postal_code_A8P,0.0,0.0,1959
postal_code_A5N,0.0,0.0,1960
postal_code_V3Q,0.0,0.0,1961
postal_code_S2W,0.0,0.0,1962
postal_code_A5I,0.0,0.0,1963
postal_code_V8B,0.0,0.0,1964
postal_code_A2C,0.0,0.0,1965
postal_code_V7Z,0.0,0.0,1966
postal_code_A2D,0.0,0.0,1967
postal_code_A2G,0.0,0.0,1968
postal_code_V7U,0.0,0.0,1969
postal_code_A2H,0.0,0.0,1970
postal_code_V7S,0.0,0.0,1971
postal_code_A2I,0.0,0.0,1972
postal_code_V7Q,0.0,0.0,1973
postal_code_A2K,0.0,0.0,1974
postal_code_V7O,0.0,0.0,1975
postal_code_V7N,0.0,0.0,1976
postal_code_V7M,0.0,0.0,1977
postal_code_A2L,0.0,0.0,1978
postal_code_V7J,0.0,0.0,1979
postal_code_V7I,0.0,0.0,1980
postal_code_V7G,0.0,0.0,1981
postal_code_A2M,0.0,0.0,1982
postal_code_V7B,0.0,0.0,1983
postal_code_V7A,0.0,0.0,1984
postal_code_V6Z,0.0,0.0,1985
postal_code_A2P,0.0,0.0,1986
postal_code_V6W,0.0,0.0,1987
postal_code_A2Q,0.0,0.0,1988
postal_code_A2S,0.0,0.0,1989
postal_code_A2T,0.0,0.0,1990
postal_code_V6R,0.0,0.0,1991
postal_code_A2X,0.0,0.0,1992
postal_code_V8C,0.0,0.0,1993
postal_code_V8F,0.0,0.0,1994
postal_code_V8G,0.0,0.0,1995
postal_code_A1E,0.0,0.0,1996
gender_Other,0.0,0.0,1997
employment_status_Unemployed,0.0,0.0,1998
postal_code_V9Z,0.0,0.0,1999
postal_code_V9Q,0.0,0.0,2000
postal_code_V9P,0.0,0.0,2001
postal_code_V9O,0.0,0.0,2002
postal_code_V9N,0.0,0.0,2003
postal_code_V9K,0.0,0.0,2004
postal_code_V9J,0.0,0.0,2005
postal_code_V9F,0.0,0.0,2006
postal_code_V9E,0.0,0.0,2007
postal_code_A1A,0.0,0.0,2008
postal_code_A1C,0.0,0.0,2009
postal_code_A1F,0.0,0.0,2010
postal_code_A1X,0.0,0.0,2011
postal_code_V8Y,0.0,0.0,2012
postal_code_V8X,0.0,0.0,2013
postal_code_A1G,0.0,0.0,2014
postal_code_A1J,0.0,0.0,2015
postal_code_A1M,0.0,0.0,2016
postal_code_A1N,0.0,0.0,2017
postal_code_A1O,0.0,0.0,2018
postal_code_A1R,0.0,0.0,2019
postal_code_V8P,0.0,0.0,2020
postal_code_A1S,0.0,0.0,2021
postal_code_A1V,0.0,0.0,2022
postal_code_A1W,0.0,0.0,2023
postal_code_V8J,0.0,0.0,2024
postal_code_V6P,0.0,0.0,2025
postal_code_V6O,0.0,0.0,2026
postal_code_A2Y,0.0,0.0,2027
postal_code_A4W,0.0,0.0,2028
postal_code_V4V,0.0,0.0,2029
postal_code_V4U,0.0,0.0,2030
postal_code_V4T,0.0,0.0,2031
postal_code_A4R,0.0,0.0,2032
postal_code_V4R,0.0,0.0,2033
postal_code_A4S,0.0,0.0,2034
postal_code_V4P,0.0,0.0,2035
postal_code_V4O,0.0,0.0,2036
postal_code_A4U,0.0,0.0,2037
postal_code_V4M,0.0,0.0,2038
postal_code_V4L,0.0,0.0,2039
postal_code_V4K,0.0,0.0,2040
postal_code_A4V,0.0,0.0,2041
postal_code_A4X,0.0,0.0,2042
postal_code_V4X,0.0,0.0,2043
postal_code_V4G,0.0,0.0,2044
postal_code_V4E,0.0,0.0,2045
postal_code_V4D,0.0,0.0,2046
postal_code_V4C,0.0,0.0,2047
postal_code_V4A,0.0,0.0,2048
postal_code_V3Z,0.0,0.0,2049
postal_code_A4Y,0.0,0.0,2050
postal_code_A5A,0.0,0.0,2051
postal_code_V3W,0.0,0.0,2052
postal_code_A5B,0.0,0.0,2053
postal_code_A5C,0.0,0.0,2054
postal_code_A5F,0.0,0.0,2055
postal_code_V3S,0.0,0.0,2056
postal_code_A4Q,0.0,0.0,2057
postal_code_V5B,0.0,0.0,2058
postal_code_A3B,0.0,0.0,2059
postal_code_A4B,0.0,0.0,2060
postal_code_A3C,0.0,0.0,2061
postal_code_A3E,0.0,0.0,2062
postal_code_A3I,0.0,0.0,2063
postal_code_V6G,0.0,0.0,2064
postal_code_V6F,0.0,0.0,2065
postal_code_V6D,0.0,0.0,2066
postal_code_A3J,0.0,0.0,2067
postal_code_A3L,0.0,0.0,2068
