Feature,LASSO_Coefficient,LASSO_AbsCoeff,LASSO_Rank
postal_code_S7P,0.0,0.0,1896
postal_code_S7Q,0.0,0.0,1897
postal_code_S7R,0.0,0.0,1898
postal_code_S7S,0.0,0.0,1899
postal_code_S7T,0.0,0.0,1900
postal_code_S7U,0.0,0.0,1901
postal_code_M4D,0.0,0.0,1902
postal_code_M3J,0.0,0.0,1903
postal_code_B2B,0.0,0.0,1904
postal_code_G8U,0.0,0.0,1905
postal_code_G8L,0.0,0.0,1906
postal_code_B7F,0.0,0.0,1907
postal_code_G8N,0.0,0.0,1908
postal_code_G8O,0.0,0.0,1909
postal_code_B7E,0.0,0.0,1910
postal_code_B7D,0.0,0.0,1911
postal_code_G8R,0.0,0.0,1912
postal_code_G8S,0.0,0.0,1913
postal_code_G8T,0.0,0.0,1914
postal_code_G8W,0.0,0.0,1915
postal_code_B7G,0.0,0.0,1916
postal_code_G8X,0.0,0.0,1917
postal_code_G8Y,0.0,0.0,1918
postal_code_G8Z,0.0,0.0,1919
postal_code_G9A,0.0,0.0,1920
postal_code_G9B,0.0,0.0,1921
postal_code_G9C,0.0,0.0,1922
postal_code_G9D,0.0,0.0,1923
postal_code_G9E,0.0,0.0,1924
postal_code_B7C,0.0,0.0,1925
postal_code_G8K,0.0,0.0,1926
postal_code_G8I,0.0,0.0,1927
postal_code_G7L,0.0,0.0,1928
postal_code_G7W,0.0,0.0,1929
postal_code_G7N,0.0,0.0,1930
postal_code_G7O,0.0,0.0,1931
postal_code_G7P,0.0,0.0,1932
postal_code_G7Q,0.0,0.0,1933
postal_code_G7R,0.0,0.0,1934
postal_code_G7S,0.0,0.0,1935
postal_code_G7T,0.0,0.0,1936
postal_code_G7U,0.0,0.0,1937
postal_code_G7V,0.0,0.0,1938
postal_code_G7X,0.0,0.0,1939
postal_code_G8H,0.0,0.0,1940
postal_code_G7Y,0.0,0.0,1941
postal_code_G7Z,0.0,0.0,1942
postal_code_G8A,0.0,0.0,1943
postal_code_G8B,0.0,0.0,1944
postal_code_G8C,0.0,0.0,1945
postal_code_G8D,0.0,0.0,1946
postal_code_G8E,0.0,0.0,1947
postal_code_G8F,0.0,0.0,1948
postal_code_G8G,0.0,0.0,1949
postal_code_G9G,0.0,0.0,1950
postal_code_B7B,0.0,0.0,1951
postal_code_G9I,0.0,0.0,1952
postal_code_H1Q,0.0,0.0,1953
postal_code_H1H,0.0,0.0,1954
postal_code_H1I,0.0,0.0,1955
postal_code_H1J,0.0,0.0,1956
postal_code_H1K,0.0,0.0,1957
postal_code_H1L,0.0,0.0,1958
postal_code_H1M,0.0,0.0,1959
postal_code_H1N,0.0,0.0,1960
postal_code_H1O,0.0,0.0,1961
postal_code_H1P,0.0,0.0,1962
postal_code_H1R,0.0,0.0,1963
postal_code_G9J,0.0,0.0,1964
postal_code_H1S,0.0,0.0,1965
postal_code_H1T,0.0,0.0,1966
postal_code_H1U,0.0,0.0,1967
postal_code_H1V,0.0,0.0,1968
postal_code_H1W,0.0,0.0,1969
postal_code_H1X,0.0,0.0,1970
postal_code_H1Y,0.0,0.0,1971
postal_code_H1Z,0.0,0.0,1972
postal_code_H2A,0.0,0.0,1973
postal_code_B6Y,0.0,0.0,1974
postal_code_H1F,0.0,0.0,1975
postal_code_H1E,0.0,0.0,1976
postal_code_H1D,0.0,0.0,1977
postal_code_G9K,0.0,0.0,1978
postal_code_G9L,0.0,0.0,1979
postal_code_G9M,0.0,0.0,1980
postal_code_G9N,0.0,0.0,1981
postal_code_G9O,0.0,0.0,1982
postal_code_G9P,0.0,0.0,1983
postal_code_G9Q,0.0,0.0,1984
postal_code_G9R,0.0,0.0,1985
postal_code_G9S,0.0,0.0,1986
postal_code_G9T,0.0,0.0,1987
postal_code_G9U,0.0,0.0,1988
postal_code_G9V,0.0,0.0,1989
postal_code_G9W,0.0,0.0,1990
postal_code_G9X,0.0,0.0,1991
postal_code_G9Y,0.0,0.0,1992
postal_code_G9Z,0.0,0.0,1993
postal_code_H1A,0.0,0.0,1994
postal_code_H1B,0.0,0.0,1995
postal_code_H1C,0.0,0.0,1996
postal_code_G7M,0.0,0.0,1997
postal_code_G7K,0.0,0.0,1998
postal_code_B6X,0.0,0.0,1999
postal_code_G5B,0.0,0.0,2000
postal_code_G4S,0.0,0.0,2001
postal_code_G4T,0.0,0.0,2002
postal_code_G4U,0.0,0.0,2003
postal_code_G4V,0.0,0.0,2004
postal_code_G4W,0.0,0.0,2005
postal_code_G4X,0.0,0.0,2006
postal_code_G4Y,0.0,0.0,2007
postal_code_B7O,0.0,0.0,2008
postal_code_G5A,0.0,0.0,2009
postal_code_G5C,0.0,0.0,2010
postal_code_G4Q,0.0,0.0,2011
postal_code_G5D,0.0,0.0,2012
postal_code_G5E,0.0,0.0,2013
postal_code_G5F,0.0,0.0,2014
postal_code_G5G,0.0,0.0,2015
postal_code_B7N,0.0,0.0,2016
postal_code_G5J,0.0,0.0,2017
postal_code_G5K,0.0,0.0,2018
postal_code_G5L,0.0,0.0,2019
postal_code_G5M,0.0,0.0,2020
postal_code_G4R,0.0,0.0,2021
postal_code_B7P,0.0,0.0,2022
postal_code_G7J,0.0,0.0,2023
postal_code_G4D,0.0,0.0,2024
postal_code_B7U,0.0,0.0,2025
postal_code_B7T,0.0,0.0,2026
postal_code_G3W,0.0,0.0,2027
postal_code_G3X,0.0,0.0,2028
postal_code_G3Y,0.0,0.0,2029
postal_code_G3Z,0.0,0.0,2030
postal_code_G4A,0.0,0.0,2031
postal_code_G4B,0.0,0.0,2032
postal_code_G4C,0.0,0.0,2033
postal_code_G4E,0.0,0.0,2034
postal_code_G4O,0.0,0.0,2035
postal_code_G4F,0.0,0.0,2036
postal_code_G4G,0.0,0.0,2037
postal_code_G4H,0.0,0.0,2038
postal_code_G4I,0.0,0.0,2039
postal_code_G4J,0.0,0.0,2040
postal_code_G4K,0.0,0.0,2041
postal_code_B7R,0.0,0.0,2042
postal_code_G4M,0.0,0.0,2043
postal_code_G4N,0.0,0.0,2044
postal_code_G5N,0.0,0.0,2045
postal_code_G5O,0.0,0.0,2046
postal_code_G5P,0.0,0.0,2047
postal_code_G6X,0.0,0.0,2048
postal_code_G6O,0.0,0.0,2049
postal_code_G6P,0.0,0.0,2050
postal_code_B7I,0.0,0.0,2051
postal_code_G6R,0.0,0.0,2052
postal_code_G6S,0.0,0.0,2053
postal_code_G6T,0.0,0.0,2054
postal_code_G6U,0.0,0.0,2055
postal_code_G6V,0.0,0.0,2056
postal_code_G6W,0.0,0.0,2057
postal_code_G6Y,0.0,0.0,2058
postal_code_G5Q,0.0,0.0,2059
postal_code_B7H,0.0,0.0,2060
postal_code_G7A,0.0,0.0,2061
postal_code_G7B,0.0,0.0,2062
postal_code_G7C,0.0,0.0,2063
postal_code_G7D,0.0,0.0,2064
postal_code_G7E,0.0,0.0,2065
postal_code_G7F,0.0,0.0,2066
postal_code_G7G,0.0,0.0,2067
postal_code_G7H,0.0,0.0,2068
postal_code_G6N,0.0,0.0,2069
postal_code_G6M,0.0,0.0,2070
postal_code_G6L,0.0,0.0,2071
postal_code_G6K,0.0,0.0,2072
postal_code_G5R,0.0,0.0,2073
postal_code_G5S,0.0,0.0,2074
postal_code_G5T,0.0,0.0,2075
postal_code_G5U,0.0,0.0,2076
postal_code_G5V,0.0,0.0,2077
postal_code_G5W,0.0,0.0,2078
postal_code_G5X,0.0,0.0,2079
postal_code_G5Y,0.0,0.0,2080
postal_code_B7M,0.0,0.0,2081
postal_code_G6A,0.0,0.0,2082
postal_code_G6B,0.0,0.0,2083
postal_code_B7L,0.0,0.0,2084
postal_code_G6D,0.0,0.0,2085
postal_code_G6E,0.0,0.0,2086
postal_code_G6F,0.0,0.0,2087
postal_code_G6G,0.0,0.0,2088
postal_code_G6H,0.0,0.0,2089
postal_code_B7J,0.0,0.0,2090
postal_code_G6J,0.0,0.0,2091
postal_code_H2C,0.0,0.0,2092
postal_code_H2E,0.0,0.0,2093
postal_code_B7X,0.0,0.0,2094
postal_code_H7H,0.0,0.0,2095
postal_code_B6G,0.0,0.0,2096
postal_code_H6Z,0.0,0.0,2097
postal_code_H7A,0.0,0.0,2098
postal_code_H7B,0.0,0.0,2099
postal_code_B6F,0.0,0.0,2100
postal_code_H7D,0.0,0.0,2101
postal_code_H7E,0.0,0.0,2102
postal_code_H7F,0.0,0.0,2103
postal_code_H7G,0.0,0.0,2104
postal_code_B6E,0.0,0.0,2105
postal_code_H6W,0.0,0.0,2106
postal_code_B6C,0.0,0.0,2107
postal_code_H7K,0.0,0.0,2108
postal_code_H7L,0.0,0.0,2109
postal_code_H7M,0.0,0.0,2110
postal_code_H7N,0.0,0.0,2111
postal_code_B6B,0.0,0.0,2112
postal_code_H7P,0.0,0.0,2113
postal_code_H7Q,0.0,0.0,2114
postal_code_H7R,0.0,0.0,2115
postal_code_B6H,0.0,0.0,2116
postal_code_H6V,0.0,0.0,2117
postal_code_H5X,0.0,0.0,2118
postal_code_H6J,0.0,0.0,2119
postal_code_H5Z,0.0,0.0,2120
postal_code_H6A,0.0,0.0,2121
postal_code_H6B,0.0,0.0,2122
postal_code_H6C,0.0,0.0,2123
postal_code_H6D,0.0,0.0,2124
postal_code_H6E,0.0,0.0,2125
postal_code_B6M,0.0,0.0,2126
postal_code_H6H,0.0,0.0,2127
postal_code_H6I,0.0,0.0,2128
postal_code_H6K,0.0,0.0,2129
postal_code_H6U,0.0,0.0,2130
postal_code_H6L,0.0,0.0,2131
postal_code_B6I,0.0,0.0,2132
postal_code_H6N,0.0,0.0,2133
postal_code_H6O,0.0,0.0,2134
postal_code_H6P,0.0,0.0,2135
postal_code_H6Q,0.0,0.0,2136
postal_code_H6R,0.0,0.0,2137
postal_code_H6S,0.0,0.0,2138
postal_code_H6T,0.0,0.0,2139
postal_code_B6A,0.0,0.0,2140
postal_code_H7T,0.0,0.0,2141
postal_code_H7U,0.0,0.0,2142
postal_code_H9D,0.0,0.0,2143
postal_code_H8U,0.0,0.0,2144
postal_code_H8V,0.0,0.0,2145
postal_code_H8W,0.0,0.0,2146
postal_code_H8X,0.0,0.0,2147
postal_code_H8Y,0.0,0.0,2148
postal_code_H8Z,0.0,0.0,2149
postal_code_H9A,0.0,0.0,2150
postal_code_H9B,0.0,0.0,2151
postal_code_H9C,0.0,0.0,2152
postal_code_H9E,0.0,0.0,2153
postal_code_H7V,0.0,0.0,2154
postal_code_H9F,0.0,0.0,2155
postal_code_H9G,0.0,0.0,2156
postal_code_H9H,0.0,0.0,2157
postal_code_B5Z,0.0,0.0,2158
postal_code_H9J,0.0,0.0,2159
postal_code_H9K,0.0,0.0,2160
postal_code_H9L,0.0,0.0,2161
postal_code_H9M,0.0,0.0,2162
postal_code_H9N,0.0,0.0,2163
postal_code_H8T,0.0,0.0,2164
postal_code_H8S,0.0,0.0,2165
postal_code_H8R,0.0,0.0,2166
postal_code_H8Q,0.0,0.0,2167
postal_code_H7W,0.0,0.0,2168
postal_code_H7X,0.0,0.0,2169
postal_code_H7Y,0.0,0.0,2170
postal_code_H7Z,0.0,0.0,2171
postal_code_H8A,0.0,0.0,2172
postal_code_H8B,0.0,0.0,2173
postal_code_H8C,0.0,0.0,2174
postal_code_H8D,0.0,0.0,2175
postal_code_H8E,0.0,0.0,2176
postal_code_H8F,0.0,0.0,2177
postal_code_H8G,0.0,0.0,2178
postal_code_H8H,0.0,0.0,2179
postal_code_H8I,0.0,0.0,2180
postal_code_H8J,0.0,0.0,2181
postal_code_H8K,0.0,0.0,2182
postal_code_H8M,0.0,0.0,2183
postal_code_H8N,0.0,0.0,2184
postal_code_H8O,0.0,0.0,2185
postal_code_H8P,0.0,0.0,2186
postal_code_H5Y,0.0,0.0,2187
postal_code_H5W,0.0,0.0,2188
postal_code_H2F,0.0,0.0,2189
postal_code_H3N,0.0,0.0,2190
postal_code_B6V,0.0,0.0,2191
postal_code_H3F,0.0,0.0,2192
postal_code_H3G,0.0,0.0,2193
postal_code_B6U,0.0,0.0,2194
postal_code_H3I,0.0,0.0,2195
postal_code_H3J,0.0,0.0,2196
postal_code_H3K,0.0,0.0,2197
postal_code_H3L,0.0,0.0,2198
postal_code_B6T,0.0,0.0,2199
postal_code_H3O,0.0,0.0,2200
postal_code_B6W,0.0,0.0,2201
postal_code_B6S,0.0,0.0,2202
postal_code_H3Q,0.0,0.0,2203
postal_code_H3R,0.0,0.0,2204
postal_code_H3S,0.0,0.0,2205
postal_code_H3T,0.0,0.0,2206
postal_code_H3U,0.0,0.0,2207
postal_code_H3V,0.0,0.0,2208
postal_code_H3W,0.0,0.0,2209
postal_code_H3X,0.0,0.0,2210
postal_code_H3D,0.0,0.0,2211
postal_code_H3B,0.0,0.0,2212
postal_code_H5U,0.0,0.0,2213
postal_code_H2P,0.0,0.0,2214
postal_code_H2G,0.0,0.0,2215
postal_code_H2H,0.0,0.0,2216
postal_code_H2I,0.0,0.0,2217
postal_code_H2J,0.0,0.0,2218
postal_code_H2K,0.0,0.0,2219
postal_code_H2L,0.0,0.0,2220
postal_code_H2M,0.0,0.0,2221
postal_code_H2N,0.0,0.0,2222
postal_code_H2O,0.0,0.0,2223
postal_code_H2Q,0.0,0.0,2224
postal_code_H3A,0.0,0.0,2225
postal_code_H2R,0.0,0.0,2226
postal_code_H2S,0.0,0.0,2227
postal_code_H2T,0.0,0.0,2228
postal_code_H2U,0.0,0.0,2229
postal_code_H2V,0.0,0.0,2230
postal_code_H2W,0.0,0.0,2231
postal_code_H2X,0.0,0.0,2232
postal_code_H2Y,0.0,0.0,2233
postal_code_H2Z,0.0,0.0,2234
postal_code_H3Y,0.0,0.0,2235
postal_code_H3Z,0.0,0.0,2236
postal_code_H4A,0.0,0.0,2237
postal_code_H5I,0.0,0.0,2238
postal_code_H4Z,0.0,0.0,2239
postal_code_H5A,0.0,0.0,2240
postal_code_H5B,0.0,0.0,2241
postal_code_H5C,0.0,0.0,2242
postal_code_H5D,0.0,0.0,2243
postal_code_H5E,0.0,0.0,2244
postal_code_B6Q,0.0,0.0,2245
postal_code_H5G,0.0,0.0,2246
postal_code_H5H,0.0,0.0,2247
postal_code_B6P,0.0,0.0,2248
postal_code_H4B,0.0,0.0,2249
postal_code_B6N,0.0,0.0,2250
postal_code_H5L,0.0,0.0,2251
postal_code_H5N,0.0,0.0,2252
postal_code_H5O,0.0,0.0,2253
postal_code_H5P,0.0,0.0,2254
postal_code_H5Q,0.0,0.0,2255
postal_code_H5R,0.0,0.0,2256
postal_code_H5S,0.0,0.0,2257
postal_code_H5T,0.0,0.0,2258
postal_code_H4Y,0.0,0.0,2259
postal_code_H4X,0.0,0.0,2260
postal_code_H4W,0.0,0.0,2261
postal_code_H4V,0.0,0.0,2262
postal_code_H4C,0.0,0.0,2263
postal_code_H4D,0.0,0.0,2264
postal_code_H4E,0.0,0.0,2265
postal_code_H4F,0.0,0.0,2266
postal_code_H4G,0.0,0.0,2267
postal_code_H4H,0.0,0.0,2268
postal_code_H4I,0.0,0.0,2269
postal_code_H4J,0.0,0.0,2270
postal_code_H4K,0.0,0.0,2271
postal_code_H4L,0.0,0.0,2272
postal_code_H4M,0.0,0.0,2273
postal_code_H4N,0.0,0.0,2274
postal_code_B6R,0.0,0.0,2275
postal_code_H4P,0.0,0.0,2276
postal_code_H4Q,0.0,0.0,2277
postal_code_H4R,0.0,0.0,2278
postal_code_H4S,0.0,0.0,2279
postal_code_H4T,0.0,0.0,2280
postal_code_H4U,0.0,0.0,2281
postal_code_B7W,0.0,0.0,2282
postal_code_G3R,0.0,0.0,2283
postal_code_H9P,0.0,0.0,2284
postal_code_C8F,0.0,0.0,2285
postal_code_C7Q,0.0,0.0,2286
postal_code_C7S,0.0,0.0,2287
postal_code_C7T,0.0,0.0,2288
postal_code_C7V,0.0,0.0,2289
postal_code_C7W,0.0,0.0,2290
postal_code_C7X,0.0,0.0,2291
postal_code_C7Y,0.0,0.0,2292
postal_code_C8C,0.0,0.0,2293
postal_code_C8D,0.0,0.0,2294
postal_code_C8I,0.0,0.0,2295
postal_code_C7N,0.0,0.0,2296
postal_code_C8J,0.0,0.0,2297
postal_code_C8K,0.0,0.0,2298
postal_code_C8M,0.0,0.0,2299
postal_code_C8N,0.0,0.0,2300
postal_code_C8O,0.0,0.0,2301
postal_code_C8U,0.0,0.0,2302
postal_code_C8Z,0.0,0.0,2303
postal_code_C9A,0.0,0.0,2304
postal_code_C9C,0.0,0.0,2305
postal_code_C7O,0.0,0.0,2306
postal_code_C7I,0.0,0.0,2307
postal_code_C5O,0.0,0.0,2308
postal_code_C6T,0.0,0.0,2309
postal_code_C5T,0.0,0.0,2310
postal_code_C5X,0.0,0.0,2311
postal_code_C5Z,0.0,0.0,2312
postal_code_C6A,0.0,0.0,2313
postal_code_C6B,0.0,0.0,2314
postal_code_C6C,0.0,0.0,2315
postal_code_C6N,0.0,0.0,2316
postal_code_C6Q,0.0,0.0,2317
postal_code_C6R,0.0,0.0,2318
postal_code_C6U,0.0,0.0,2319
postal_code_C7G,0.0,0.0,2320
postal_code_C6V,0.0,0.0,2321
postal_code_C6W,0.0,0.0,2322
postal_code_C6X,0.0,0.0,2323
postal_code_C6Y,0.0,0.0,2324
postal_code_C6Z,0.0,0.0,2325
postal_code_C7A,0.0,0.0,2326
postal_code_C7B,0.0,0.0,2327
postal_code_C7C,0.0,0.0,2328
postal_code_C7D,0.0,0.0,2329
postal_code_C9G,0.0,0.0,2330
postal_code_C9H,0.0,0.0,2331
postal_code_C9L,0.0,0.0,2332
postal_code_E2N,0.0,0.0,2333
postal_code_E2A,0.0,0.0,2334
postal_code_E2B,0.0,0.0,2335
postal_code_E2C,0.0,0.0,2336
postal_code_E2D,0.0,0.0,2337
postal_code_E2E,0.0,0.0,2338
postal_code_E2F,0.0,0.0,2339
postal_code_E2G,0.0,0.0,2340
postal_code_E2K,0.0,0.0,2341
postal_code_E2L,0.0,0.0,2342
postal_code_E2P,0.0,0.0,2343
postal_code_C9M,0.0,0.0,2344
postal_code_E2Q,0.0,0.0,2345
postal_code_E2R,0.0,0.0,2346
postal_code_E2T,0.0,0.0,2347
postal_code_E2U,0.0,0.0,2348
postal_code_E2X,0.0,0.0,2349
postal_code_E2Y,0.0,0.0,2350
postal_code_E3A,0.0,0.0,2351
postal_code_E3B,0.0,0.0,2352
postal_code_E3D,0.0,0.0,2353
postal_code_E1Z,0.0,0.0,2354
postal_code_E1Y,0.0,0.0,2355
postal_code_E1X,0.0,0.0,2356
postal_code_E1T,0.0,0.0,2357
postal_code_C9O,0.0,0.0,2358
postal_code_C9P,0.0,0.0,2359
postal_code_C9Q,0.0,0.0,2360
postal_code_C9R,0.0,0.0,2361
postal_code_C9S,0.0,0.0,2362
postal_code_C9U,0.0,0.0,2363
postal_code_C9Y,0.0,0.0,2364
postal_code_C9Z,0.0,0.0,2365
postal_code_E1B,0.0,0.0,2366
postal_code_E1D,0.0,0.0,2367
postal_code_E1E,0.0,0.0,2368
postal_code_E1F,0.0,0.0,2369
postal_code_E1G,0.0,0.0,2370
postal_code_E1H,0.0,0.0,2371
postal_code_E1I,0.0,0.0,2372
postal_code_E1M,0.0,0.0,2373
postal_code_E1O,0.0,0.0,2374
postal_code_E1P,0.0,0.0,2375
postal_code_E1Q,0.0,0.0,2376
postal_code_C5R,0.0,0.0,2377
postal_code_C5N,0.0,0.0,2378
postal_code_E3F,0.0,0.0,2379
postal_code_B9V,0.0,0.0,2380
postal_code_B9J,0.0,0.0,2381
postal_code_B9L,0.0,0.0,2382
postal_code_B9M,0.0,0.0,2383
postal_code_B9N,0.0,0.0,2384
postal_code_B9O,0.0,0.0,2385
postal_code_B9P,0.0,0.0,2386
postal_code_B9S,0.0,0.0,2387
postal_code_B9T,0.0,0.0,2388
postal_code_B9U,0.0,0.0,2389
postal_code_B9W,0.0,0.0,2390
postal_code_B9H,0.0,0.0,2391
postal_code_B9X,0.0,0.0,2392
postal_code_B9Y,0.0,0.0,2393
postal_code_B9Z,0.0,0.0,2394
postal_code_C1A,0.0,0.0,2395
postal_code_C1B,0.0,0.0,2396
postal_code_C1E,0.0,0.0,2397
postal_code_C1G,0.0,0.0,2398
postal_code_C1J,0.0,0.0,2399
postal_code_C1L,0.0,0.0,2400
postal_code_B9I,0.0,0.0,2401
postal_code_B9G,0.0,0.0,2402
postal_code_C5M,0.0,0.0,2403
postal_code_B8Q,0.0,0.0,2404
postal_code_B8H,0.0,0.0,2405
postal_code_B8I,0.0,0.0,2406
postal_code_B8J,0.0,0.0,2407
postal_code_B8K,0.0,0.0,2408
postal_code_B8L,0.0,0.0,2409
postal_code_B8M,0.0,0.0,2410
postal_code_B8N,0.0,0.0,2411
postal_code_B8O,0.0,0.0,2412
postal_code_B8P,0.0,0.0,2413
postal_code_B8R,0.0,0.0,2414
postal_code_B9E,0.0,0.0,2415
postal_code_B8S,0.0,0.0,2416
postal_code_B8T,0.0,0.0,2417
postal_code_B8U,0.0,0.0,2418
postal_code_B8V,0.0,0.0,2419
postal_code_B8W,0.0,0.0,2420
postal_code_B8Y,0.0,0.0,2421
postal_code_B9A,0.0,0.0,2422
postal_code_B9B,0.0,0.0,2423
postal_code_B9D,0.0,0.0,2424
postal_code_C1M,0.0,0.0,2425
postal_code_C1N,0.0,0.0,2426
postal_code_C1R,0.0,0.0,2427
postal_code_C4B,0.0,0.0,2428
postal_code_B8E,0.0,0.0,2429
postal_code_C3P,0.0,0.0,2430
postal_code_C3Q,0.0,0.0,2431
postal_code_C3R,0.0,0.0,2432
postal_code_C3S,0.0,0.0,2433
postal_code_C3V,0.0,0.0,2434
postal_code_C3X,0.0,0.0,2435
postal_code_C3Y,0.0,0.0,2436
postal_code_C3Z,0.0,0.0,2437
postal_code_C4E,0.0,0.0,2438
postal_code_C1U,0.0,0.0,2439
postal_code_C4G,0.0,0.0,2440
postal_code_C4K,0.0,0.0,2441
postal_code_C4P,0.0,0.0,2442
postal_code_C4Q,0.0,0.0,2443
postal_code_C4T,0.0,0.0,2444
postal_code_C5C,0.0,0.0,2445
postal_code_C5E,0.0,0.0,2446
postal_code_C5F,0.0,0.0,2447
postal_code_C5G,0.0,0.0,2448
postal_code_C3N,0.0,0.0,2449
postal_code_C3J,0.0,0.0,2450
postal_code_C3I,0.0,0.0,2451
postal_code_C3H,0.0,0.0,2452
postal_code_C1W,0.0,0.0,2453
postal_code_C1Z,0.0,0.0,2454
postal_code_C2A,0.0,0.0,2455
postal_code_C2C,0.0,0.0,2456
postal_code_C2E,0.0,0.0,2457
postal_code_C2F,0.0,0.0,2458
postal_code_C2I,0.0,0.0,2459
postal_code_C2J,0.0,0.0,2460
postal_code_C2L,0.0,0.0,2461
postal_code_C2M,0.0,0.0,2462
postal_code_C2N,0.0,0.0,2463
postal_code_C2O,0.0,0.0,2464
postal_code_C2Q,0.0,0.0,2465
postal_code_C2T,0.0,0.0,2466
postal_code_C2W,0.0,0.0,2467
postal_code_C3A,0.0,0.0,2468
postal_code_C3B,0.0,0.0,2469
postal_code_C3E,0.0,0.0,2470
postal_code_C3G,0.0,0.0,2471
postal_code_E3E,0.0,0.0,2472
postal_code_E3G,0.0,0.0,2473
postal_code_G3Q,0.0,0.0,2474
postal_code_G1J,0.0,0.0,2475
postal_code_E9Z,0.0,0.0,2476
postal_code_G1B,0.0,0.0,2477
postal_code_G1C,0.0,0.0,2478
postal_code_G1D,0.0,0.0,2479
postal_code_G1E,0.0,0.0,2480
postal_code_G1F,0.0,0.0,2481
postal_code_G1G,0.0,0.0,2482
postal_code_G1H,0.0,0.0,2483
postal_code_G1I,0.0,0.0,2484
postal_code_G1K,0.0,0.0,2485
postal_code_E9X,0.0,0.0,2486
postal_code_B8C,0.0,0.0,2487
postal_code_B8B,0.0,0.0,2488
postal_code_G1N,0.0,0.0,2489
postal_code_G1O,0.0,0.0,2490
postal_code_G1P,0.0,0.0,2491
postal_code_G1Q,0.0,0.0,2492
postal_code_G1R,0.0,0.0,2493
postal_code_B8A,0.0,0.0,2494
postal_code_G1T,0.0,0.0,2495
postal_code_E9Y,0.0,0.0,2496
postal_code_E9V,0.0,0.0,2497
postal_code_E8P,0.0,0.0,2498
postal_code_E9E,0.0,0.0,2499
postal_code_E8R,0.0,0.0,2500
postal_code_E8V,0.0,0.0,2501
postal_code_B8D,0.0,0.0,2502
postal_code_E8X,0.0,0.0,2503
postal_code_E8Y,0.0,0.0,2504
postal_code_E8Z,0.0,0.0,2505
postal_code_E9A,0.0,0.0,2506
postal_code_E9B,0.0,0.0,2507
postal_code_E9C,0.0,0.0,2508
postal_code_E9H,0.0,0.0,2509
postal_code_E9U,0.0,0.0,2510
postal_code_E9I,0.0,0.0,2511
postal_code_E9K,0.0,0.0,2512
postal_code_E9L,0.0,0.0,2513
postal_code_E9M,0.0,0.0,2514
postal_code_E9N,0.0,0.0,2515
postal_code_E9O,0.0,0.0,2516
postal_code_E9P,0.0,0.0,2517
postal_code_E9Q,0.0,0.0,2518
postal_code_E9R,0.0,0.0,2519
postal_code_G1U,0.0,0.0,2520
postal_code_G1V,0.0,0.0,2521
postal_code_G1W,0.0,0.0,2522
postal_code_G3F,0.0,0.0,2523
postal_code_G2V,0.0,0.0,2524
postal_code_B7Z,0.0,0.0,2525
postal_code_B7Y,0.0,0.0,2526
postal_code_G2Y,0.0,0.0,2527
postal_code_G2Z,0.0,0.0,2528
postal_code_G3A,0.0,0.0,2529
postal_code_G3B,0.0,0.0,2530
postal_code_G3D,0.0,0.0,2531
postal_code_G3E,0.0,0.0,2532
postal_code_G3G,0.0,0.0,2533
postal_code_G1X,0.0,0.0,2534
postal_code_G3H,0.0,0.0,2535
postal_code_G3I,0.0,0.0,2536
postal_code_G3J,0.0,0.0,2537
postal_code_G3K,0.0,0.0,2538
postal_code_G3L,0.0,0.0,2539
postal_code_G3M,0.0,0.0,2540
postal_code_G3N,0.0,0.0,2541
postal_code_G3O,0.0,0.0,2542
postal_code_G3P,0.0,0.0,2543
postal_code_G2U,0.0,0.0,2544
postal_code_G2T,0.0,0.0,2545
postal_code_G2S,0.0,0.0,2546
postal_code_G2R,0.0,0.0,2547
postal_code_G1Y,0.0,0.0,2548
postal_code_G1Z,0.0,0.0,2549
postal_code_G2A,0.0,0.0,2550
postal_code_G2B,0.0,0.0,2551
postal_code_G2C,0.0,0.0,2552
postal_code_G2D,0.0,0.0,2553
postal_code_G2E,0.0,0.0,2554
postal_code_G2F,0.0,0.0,2555
postal_code_G2G,0.0,0.0,2556
postal_code_G2H,0.0,0.0,2557
postal_code_G2I,0.0,0.0,2558
postal_code_G2J,0.0,0.0,2559
postal_code_G2K,0.0,0.0,2560
postal_code_G2L,0.0,0.0,2561
postal_code_G2M,0.0,0.0,2562
postal_code_G2N,0.0,0.0,2563
postal_code_G2O,0.0,0.0,2564
postal_code_G2P,0.0,0.0,2565
postal_code_G2Q,0.0,0.0,2566
postal_code_E8Q,0.0,0.0,2567
postal_code_E8M,0.0,0.0,2568
postal_code_E3H,0.0,0.0,2569
postal_code_E5H,0.0,0.0,2570
postal_code_E4V,0.0,0.0,2571
postal_code_E4W,0.0,0.0,2572
postal_code_E4Y,0.0,0.0,2573
postal_code_E5B,0.0,0.0,2574
postal_code_E5C,0.0,0.0,2575
postal_code_E5D,0.0,0.0,2576
postal_code_E5E,0.0,0.0,2577
postal_code_E5F,0.0,0.0,2578
postal_code_E5G,0.0,0.0,2579
postal_code_E5I,0.0,0.0,2580
postal_code_E4R,0.0,0.0,2581
postal_code_E5J,0.0,0.0,2582
postal_code_E5K,0.0,0.0,2583
postal_code_E5L,0.0,0.0,2584
postal_code_E5M,0.0,0.0,2585
postal_code_E5N,0.0,0.0,2586
postal_code_E5P,0.0,0.0,2587
postal_code_E5Q,0.0,0.0,2588
